CHARGE_TYPE_ID,CREATE_OPER_ID,CREATE_OPER_TIME,CURRENCY,EFFECTIVEMODE,EFFECTIVE_DATE,EXPIRY_DATE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,RANK_FLAG,RANK_ID,RATE_TYPE,STATUS,TAXEXEMPT4PAYEE,TAX_CODE_DESCRIPTION,TAX_CODE_ID,TAX_CODE_NAME,TAX_MODE,TAX_RATE,TAX_RATE_MODE,TAX_RATE_RULE_MODE,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                <endrec>
"2001985","203000000000019602","2017-07-04 13:55:45.823000","TZS","1","2017-07-04 13:58:49.239000","2099-12-31 23:59:59.000000","203000000000019602","2017-07-04 13:58:49.240000","","2","43005","0","30","0","","20374","TaxCodeIncreaseTire958","1","","1","S","937371590"<endrec>
"2001986","203000000000025007","2017-07-04 15:29:17.372000","TZS","1","2017-07-04 15:30:56.357000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-04 15:30:56.358000","","0","0","0","30","0","","20375","AUTON679","1","5","1","S","937371596"<endrec>
"2001987","203000000000025007","2017-07-04 15:39:17.742000","TZS","1","2017-07-04 15:40:56.391000","2017-12-29 05:15:02.006000","203000000000025006","2017-12-29 05:15:02.008000","","0","0","0","50","0","","20376","AUTON067","1","5","1","S","937371598"<endrec>
"2001988","203000000000025007","2017-07-04 15:49:12.807000","TZS","1","2017-07-04 15:50:52.271000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-04 15:50:52.273000","","0","0","0","30","0","","20377","AUTON945","1","5","1","S","937371600"<endrec>
"2001989","203000000000025007","2017-07-04 15:59:08.019000","TZS","1","2017-07-04 16:00:45.560000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-04 16:00:45.561000","","0","0","0","30","0","","20378","AUTON992","1","5","1","S","937371603"<endrec>
"2001990","203000000000025007","2017-07-04 16:08:59.829000","TZS","1","2017-07-04 16:10:51.047000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-04 16:10:51.048000","","0","0","0","30","0","","20379","AUTON555","1","5","1","S","937371605"<endrec>
"2002003","203000000000025007","2017-07-04 18:20:18.719000","TZS","1","2017-07-04 18:22:06.509000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-04 18:22:06.511000","","0","0","0","30","0","","20380","AUTON343","1","5","1","S","937371624"<endrec>
"2002043","203000000000025007","2017-07-12 07:54:10.060000","TZS","1","2017-07-12 07:55:27.557000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-12 07:55:27.559000","","0","0","0","30","0","","20382","AUTON597","1","5","1","S","937374443"<endrec>
"2002044","203000000000025007","2017-07-12 08:02:20.128000","TZS","1","2017-07-12 08:03:37.097000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-12 08:03:37.098000","","0","0","0","30","0","","20383","AUTON714","1","5","1","S","937374445"<endrec>
"2002045","203000000000025007","2017-07-12 08:10:24.102000","TZS","1","2017-07-12 08:11:41.872000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-12 08:11:41.874000","","0","0","0","30","0","","20384","AUTON615","1","5","1","S","937374448"<endrec>
"2002046","203000000000025007","2017-07-12 08:18:29.833000","TZS","1","2017-07-12 08:19:46.642000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-12 08:19:46.643000","","0","0","0","30","0","","20385","AUTON339","1","5","1","S","937374450"<endrec>
"2002047","203000000000025007","2017-07-12 08:26:38.441000","TZS","1","2017-07-12 08:27:55.915000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-12 08:27:55.916000","","0","0","0","30","0","","20386","AUTON620","1","5","1","S","937374452"<endrec>
"2002048","203000000000025007","2017-07-12 08:34:43.863000","TZS","1","2017-07-12 08:36:01.264000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-12 08:36:01.265000","","0","0","0","30","0","","20387","AUTON849","1","5","1","S","937374454"<endrec>
"2002053","203000000000025007","2017-07-13 14:42:27.408000","TZS","1","2017-07-13 14:43:45.851000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 14:43:45.852000","","0","0","0","30","0","","20392","AUTON835","1","5","1","S","937375441"<endrec>
"2002054","203000000000025007","2017-07-13 14:50:38.242000","TZS","1","2017-07-13 14:51:53.871000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 14:51:53.872000","","0","0","0","30","0","","20393","AUTON670","1","5","1","S","937375443"<endrec>
"2002055","203000000000025007","2017-07-13 14:58:39.245000","TZS","1","2017-07-13 14:59:55.475000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 14:59:55.476000","","0","0","0","30","0","","20394","AUTON691","1","5","1","S","937375446"<endrec>
"2002056","203000000000025007","2017-07-13 15:09:23.259000","TZS","1","2017-07-13 15:10:41.358000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 15:10:41.359000","","0","0","0","30","0","","20395","AUTON756","1","5","1","S","937375448"<endrec>
"2002057","203000000000025007","2017-07-13 15:17:27.481000","TZS","1","2017-07-13 15:18:44.359000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 15:18:44.360000","","0","0","0","30","0","","20396","AUTON437","1","5","1","S","937375450"<endrec>
"2001663","203000000000025007","2017-07-13 17:03:29.376000","TZS","1","2017-07-13 17:04:47.881000","2017-07-14 18:27:41.846000","203000000000025007","2017-07-14 18:27:41.847000","","0","44002","0","50","0","","20243","Auto0987","1","20","1","S","937375463"<endrec>
"2002066","203000000000025007","2017-07-13 17:11:17.050000","TZS","1","2017-07-13 17:12:36.786000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 17:12:36.787000","","0","0","0","30","0","","20397","AUTON929","1","5","1","S","937375465"<endrec>
"2002068","203000000000025007","2017-07-13 17:23:32.078000","TZS","1","2017-07-13 17:24:51.927000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-13 17:24:51.928000","","0","0","0","30","0","","20398","AUTON903","1","5","1","S","937375468"<endrec>
"2002069","203000000000025007","2017-07-14 08:38:54.792000","TZS","1","2017-07-14 08:41:03.328000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-14 08:41:03.329000","","0","0","0","30","0","","20399","AUTON278","1","5","1","S","937375471"<endrec>
"2001663","203000000000025007","2017-07-14 18:26:15.244000","TZS","1","2017-07-14 18:27:41.846000","2017-07-19 08:57:39.150000","203000000000025007","2017-07-19 08:57:39.151000","","0","44003","0","50","0","","20243","Auto0987","1","20","1","S","937375514"<endrec>
"2001992","203000000000025007","2017-07-18 06:43:00.237000","TZS","1","2017-07-18 06:43:00.228000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 06:43:00.237000","","0","","1","10","0","","20402","TaxCodeIncreaseTire744","2","1200","1","S","937376437"<endrec>
"2002087","203000000000025007","2017-07-18 07:40:02.675000","TZS","1","2017-07-18 07:41:39.489000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 07:41:39.490000","","0","0","1","30","0","","20403","TaxCodeIncreaseTire983","1","1200","1","S","937376442"<endrec>
"2002088","203000000000025007","2017-07-18 07:51:39.509000","TZS","1","2017-07-18 07:53:15.515000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 07:53:15.516000","","2","45002","0","30","0","","20404","TaxCodeIncreaseTire211","2","","1","S","937376444"<endrec>
"2002090","203000000000025007","2017-07-18 08:07:08.155000","TZS","1","2017-07-18 08:09:59.329000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 08:09:59.330000","","2","45003","0","30","0","","20405","TaxCodeIncreaseTire393","1","","1","S","937376447"<endrec>
"2002091","203000000000025007","2017-07-18 08:18:51.620000","TZS","1","2017-07-18 08:20:30.116000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 08:20:30.117000","","2","45004","0","30","0","","20406","TaxCodeIncreaseTire842","1","","1","S","937376449"<endrec>
"2002092","203000000000025007","2017-07-18 08:30:14.045000","TZS","1","2017-07-18 08:31:53.121000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 08:31:53.122000","","2","45005","0","30","0","","20407","TaxCodeIncreaseTire713","1","","1","S","937376451"<endrec>
"2002095","203000000000025007","2017-07-18 09:09:49.112000","TZS","1","2017-07-18 09:11:22.498000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 09:11:22.499000","","0","0","0","30","0","","20408","AUTON2429","1","5","1","S","937376464"<endrec>
"2002098","203000000000025007","2017-07-18 09:34:41.090000","TZS","1","2017-07-18 09:36:18.147000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 09:36:18.148000","","0","0","0","30","0","","20409","AUTON371","2","5","1","S","937376469"<endrec>
"2002105","203000000000025007","2017-07-18 10:56:06.419000","TZS","1","2017-07-18 10:57:41.409000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-18 10:57:41.410000","","0","0","0","30","0","","20410","AUTON2749","2","5","1","S","937376482"<endrec>
"2002106","203000000000025007","2017-07-19 07:08:52.736000","TZS","1","2017-07-19 07:10:11.066000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-19 07:10:11.067000","","0","0","0","30","0","","20411","AUTON6195","1","5","1","S","937376501"<endrec>
"2001663","203000000000025007","2017-07-19 08:56:19.629000","TZS","1","2017-07-19 08:57:39.150000","2017-07-21 09:16:35.358000","203000000000025007","2017-07-21 09:16:35.359000","","0","45006","0","50","0","","20243","Auto0987","1","20","1","S","937376524"<endrec>
"2002120","203000000000025007","2017-07-19 09:04:00.420000","TZS","1","2017-07-19 09:05:20.822000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-19 09:05:20.824000","","0","0","0","30","0","","20412","AUTON322","2","5","1","S","937376526"<endrec>
"2002121","203000000000025007","2017-07-20 06:28:35.157000","TZS","1","2017-07-20 06:30:07.203000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-20 06:30:07.204000","","2","45007","0","30","0","","20413","TaxCodeIncreaseTire483","1","","1","S","937376560"<endrec>
"2002122","203000000000025007","2017-07-20 06:37:01.731000","TZS","1","2017-07-20 06:38:35.118000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-20 06:38:35.119000","","0","0","1","30","0","","20414","TaxCodeIncreaseTire105","1","1200","1","S","937376562"<endrec>
"2002123","203000000000025007","2017-07-20 06:45:15.813000","TZS","1","2017-07-20 06:46:45.706000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-20 06:46:45.707000","","2","45008","0","30","0","","20415","TaxCodeIncreaseTire660","1","","1","S","937376564"<endrec>
"2002125","203000000000025007","2017-07-20 06:57:16.559000","TZS","1","2017-07-20 06:58:46.665000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-20 06:58:46.666000","","2","45009","0","30","0","","20416","TaxCodeIncreaseTire223","2","","1","S","937376567"<endrec>
"2002126","203000000000025007","2017-07-20 07:08:13.521000","TZS","1","2017-07-20 07:09:43.969000","2099-12-31 23:59:59.000000","203000000000025007","2017-07-20 07:09:43.970000","","2","45010","0","30","0","","20417","TaxCodeIncreaseTire855","1","","1","S","937376569"<endrec>
"2002135","203000000000025006","2017-07-20 19:56:14.120000","TZS","1","2017-07-20 19:57:44.550000","2099-12-31 23:59:59.000000","203000000000025006","2017-07-20 19:57:44.551000","","2","45011","0","30","0","","20418","TaxCodeIncreaseTire727","2","","1","S","937376609"<endrec>
"2001663","203000000000025007","2017-07-21 09:15:14.093000","TZS","1","2017-07-21 09:16:35.358000","2017-09-12 12:54:55.786000","203000000000019602","2017-09-12 12:54:55.788000","","0","45012","0","50","0","","20243","Auto0987","1","20","1","S","937376639"<endrec>
"2002193","203000000000019602","2017-07-27 12:52:35.671000","TZS","1","2017-07-27 12:52:35.665000","2099-12-31 23:59:59.000000","203000000000019602","2017-07-27 12:52:35.671000","","0","","0","10","0","","20422","AUTON1871","1","5","1","S","937378460"<endrec>
"2001533","203000000000019602","2017-07-28 06:43:07.885000","TZS","1","2017-07-28 07:06:16.137000","2017-11-07 08:54:26.239000","203000000000016349","2017-11-07 08:54:26.240000","","0","47002","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","900","1","S","937378470"<endrec>
"2002194","203000000000015719","2017-07-28 07:04:18.758000","TZS","1","2017-07-28 07:04:57.182000","2099-12-31 23:59:59.000000","203000000000015719","2017-07-28 07:04:57.184000","","0","0","1","30","0","","20423","PercentageTest","1","1000","1","S","937378473"<endrec>
"2001534","203000000000019602","2017-07-28 07:39:07.457000","TZS","1","2017-07-28 07:39:43.938000","2017-11-07 06:35:15.855000","203000000000010811","2017-11-07 06:35:15.857000","","0","0","1","50","0","tax on principle fixed decrease","20072","tax on principle fixed decrease","2","900","1","S","937378476"<endrec>
"2002195","203000000000015719","2017-07-28 07:39:52.734000","TZS","1","2017-07-28 07:40:33.353000","2099-12-31 23:59:59.000000","203000000000015719","2017-07-28 07:40:33.354000","","0","0","0","30","0","","20424","TestAdcharaTax","1","10","1","S","937378477"<endrec>
"2002196","203000000000019116","2017-07-28 08:33:42.905000","TZS","1","2017-07-28 08:36:28.954000","2017-11-07 05:29:19.489000","203000000000010811","2017-11-07 05:29:19.491000","","0","0","0","50","0","","20425","Principal Amount Increase Model Percentage","1","10","1","S","937378480"<endrec>
"2001652","203000000000015728","2017-08-15 15:49:10.804000","TZS","1","2017-08-15 15:50:00.142000","2017-12-28 20:45:13.634000","203000000000016349","2017-12-28 20:45:13.636000","","1","48004","1","50","0","tax on charge increase","20221","Tax on Charge Increase","1","1800","1","S","937389609"<endrec>
"20001","203000000000026203","2017-09-12 05:25:08.406000","TZS","1","2017-09-12 05:29:34.979000","2099-12-31 23:59:59.000000","203000000000026203","2017-09-12 05:29:34.987000","","0","50002","0","30","0","Commission Earned Withholding Tax Charge For Organizations","20001","1000","2","10.00","1","S","937403937"<endrec>
"2002204","203000000000015719","2017-09-12 07:50:46.367000","TZS","1","2017-09-12 07:52:31.407000","2099-12-31 23:59:59.000000","203000000000015719","2017-09-12 07:52:31.408000","","0","0","0","30","0","","20432","AUTON7942","1","5","1","S","937403946"<endrec>
"2002205","203000000000015719","2017-09-12 08:04:42.661000","TZS","1","2017-09-12 08:06:31.004000","2099-12-31 23:59:59.000000","203000000000015719","2017-09-12 08:06:31.013000","","0","0","0","30","0","","20433","AUTON9147","2","5","1","S","937403948"<endrec>
"2002206","203000000000015719","2017-09-12 08:16:45.448000","TZS","1","2017-09-12 20:33:15.357000","2099-12-31 23:59:59.000000","203000000000015719","2017-09-12 20:33:15.358000","","0","0","1","30","0","","20434","TaxCodeIncreaseTire628","1","1200","1","S","937403950"<endrec>
"2002207","203000000000015719","2017-09-12 08:27:17.036000","TZS","1","2017-09-12 08:29:13.518000","2099-12-31 23:59:59.000000","203000000000015719","2017-09-12 08:29:13.519000","","2","50004","0","30","0","","20435","TaxCodeIncreaseTire339","1","","1","S","937403957"<endrec>
"2002208","203000000000015719","2017-09-12 08:40:36.628000","TZS","1","2017-09-12 08:42:38.155000","2099-12-31 23:59:59.000000","203000000000015719","2017-09-12 08:42:38.156000","","2","50005","0","30","0","","20436","TaxCodeIncreaseTire151","1","","1","S","937403962"<endrec>
"2002213","203000000000015719","2017-09-12 09:26:53.677000","TZS","1","2017-09-12 09:30:32.746000","2099-12-31 23:59:59.000000","203000000000015719","2017-09-12 09:30:32.747000","","2","51002","0","30","0","","20442","TaxCodeIncreaseTire980","2","","1","S","937404939"<endrec>
"2002218","203000000000019602","2017-09-12 11:34:27.760000","TZS","1","2017-09-12 11:36:11.077000","2099-12-31 23:59:59.000000","203000000000019602","2017-09-12 11:36:11.078000","","0","0","0","30","0","","20443","AUTON683","2","5","1","S","937404956"<endrec>
"2001663","203000000000019602","2017-09-12 12:53:30.539000","TZS","1","2017-09-12 12:54:55.786000","2099-12-31 23:59:59.000000","203000000000019602","2017-09-12 12:54:55.791000","","0","51003","0","30","0","","20243","Auto0987","1","20","1","S","937404975"<endrec>
"2001703","203000000000026203","2017-09-13 07:21:39.186000","TZS","1","2017-09-13 07:25:35.588000","2099-12-31 23:59:59.000000","203000000000026203","2017-09-13 07:25:35.590000","","0","0","0","30","0","Buy Airtime","20444","aa","1","10","1","S","937404994"<endrec>
"2002223","203000000000010811","2017-10-09 13:28:51.072000","TZS","1","2017-10-09 13:29:28.761000","2018-02-13 06:22:27.591000","203000000000014912","2018-02-13 06:22:27.592000","","0","0","0","50","0","Tax on Charge Amount Decrease Percentage","20452","Tax on Charge Amount Decrease Percentage","2","2","1","S","937416097"<endrec>
"2002233","203000000000010811","2017-10-10 12:17:33.683000","TZS","1","2017-10-10 12:19:24.471000","2017-10-25 10:28:21.978000","203000000000010811","2017-10-25 10:28:21.983000","","2","53002","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937417085"<endrec>
"2002233","203000000000010811","2017-10-10 12:21:37.525000","TZS","1","2017-10-25 10:28:21.978000","2018-06-29 09:37:42.006000","203000000000026611","2018-06-29 09:37:42.007000","","2","53003","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937417086"<endrec>
"2002196","203000000000010811","2017-11-07 05:28:59.542000","TZS","1","2017-11-07 05:29:19.489000","2099-12-31 23:59:59.000000","203000000000010811","2017-11-07 05:29:19.498000","","0","54002","0","30","0","","20425","Principal Amount Increase Model Percentage","1","10.00","1","S","937423171"<endrec>
"2002243","203000000000010811","2017-11-07 05:41:47.238000","TZS","1","2017-11-07 05:42:08.803000","2017-12-28 20:00:31.714000","203000000000016349","2017-12-28 20:00:31.715000","","0","0","1","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","800","1","S","937423174"<endrec>
"2002244","203000000000010811","2017-11-07 05:50:03.486000","TZS","1","2017-11-07 05:50:44.778000","2018-02-09 11:41:32.352000","203000000000014912","2018-02-09 11:41:32.354000","","2","54003","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","","1","S","937423176"<endrec>
"2001534","203000000000010811","2017-11-07 06:34:50.181000","TZS","1","2017-11-07 06:35:15.855000","2018-11-21 06:44:29.970000","203000000000014912","2018-11-21 06:44:29.971000","","0","54004","1","50","0","tax on principle fixed decrease","20072","tax on principle fixed decrease","2","700","1","S","937423185"<endrec>
"2001536","203000000000016349","2017-11-07 07:42:41.563000","TZS","1","2017-11-07 07:43:18.279000","2017-11-07 08:34:37.986000","203000000000016349","2017-11-07 08:34:37.988000","","2","54007","0","50","0","tax on principle tier increase percent","20075","tax on principle tier increase percent","1","","1","S","937423193"<endrec>
"2001536","203000000000016349","2017-11-07 08:34:02.217000","TZS","1","2017-11-07 08:34:37.986000","2018-06-29 14:05:44.242000","203000000000014909","2018-06-29 14:05:44.243000","","2","54008","0","50","0","tax on principle tier increase percent","20075","tax on principle tier increase percent","1","","1","S","937423194"<endrec>
"2001533","203000000000016349","2017-11-07 08:52:42.425000","TZS","1","2017-11-07 08:54:26.239000","2017-11-08 08:33:21.545000","203000000000016349","2017-11-08 08:33:21.546000","","0","54009","0","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","10.00","1","S","937423198"<endrec>
"2001538","203000000000016349","2017-11-07 09:24:38.588000","TZS","1","2017-11-07 09:25:20.628000","2017-11-08 09:23:48.957000","203000000000016349","2017-11-08 09:23:48.958000","","0","0","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","15","1","S","937423202"<endrec>
"2001533","203000000000016349","2017-11-08 08:32:14.011000","TZS","1","2017-11-08 08:33:21.545000","2017-11-08 08:40:32.502000","203000000000016349","2017-11-08 08:40:32.503000","","2","54017","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1000","1","S","937423248"<endrec>
"2001533","203000000000016349","2017-11-08 08:39:24.906000","TZS","1","2017-11-08 08:40:32.502000","2017-12-28 19:48:09.606000","203000000000016349","2017-12-28 19:48:09.608000","","1","54019","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1000","1","S","937423253"<endrec>
"2001538","203000000000016349","2017-11-08 09:22:40.928000","TZS","1","2017-11-08 09:23:48.957000","2018-02-13 12:54:12.028000","203000000000014912","2018-02-13 12:54:12.030000","","1","54021","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","15","1","S","937423266"<endrec>
"2001540","203000000000016349","2017-11-08 10:38:44.540000","TZS","1","2017-11-08 10:42:02.986000","2017-11-08 11:39:03.674000","203000000000016349","2017-11-08 11:39:03.676000","","2","54023","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","200","1","S","937423275"<endrec>
"2001540","203000000000016349","2017-11-08 11:37:58.101000","TZS","1","2017-11-08 11:39:03.674000","2017-12-28 20:29:12.686000","203000000000016349","2017-12-28 20:29:12.687000","","2","54024","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","200","1","S","937423294"<endrec>
"2002254","203000000000019602","2017-11-13 05:43:29.119000","TZS","1","2017-11-13 05:45:19.917000","2099-12-31 23:59:59.000000","203000000000019602","2017-11-13 05:45:19.918000","","0","0","0","30","0","","20482","AUTON7448","1","5","1","S","937426161"<endrec>
"2002256","203000000000019602","2017-11-13 06:15:05.428000","TZS","1","2017-11-13 06:16:52.483000","2099-12-31 23:59:59.000000","203000000000019602","2017-11-13 06:16:52.484000","","0","0","1","30","0","","20483","TaxCodeIncreaseTire662","1","1200","1","S","937426164"<endrec>
"2002258","203000000000019602","2017-11-13 06:40:31.691000","TZS","1","2017-11-13 06:42:36.034000","2099-12-31 23:59:59.000000","203000000000019602","2017-11-13 06:42:36.035000","","2","55003","0","30","0","","20484","TaxCodeIncreaseTire687","1","","1","S","937426167"<endrec>
"2002260","203000000000019602","2017-11-13 07:00:18.783000","TZS","1","2017-11-13 07:02:10.227000","2099-12-31 23:59:59.000000","203000000000019602","2017-11-13 07:02:10.228000","","2","55004","0","30","0","","20485","TaxCodeIncreaseTire377","1","","1","S","937426170"<endrec>
"2001663","203000000000025804","2017-11-14 07:31:47.546000","TZS","1","2017-11-14 07:31:47.541000","2099-12-31 23:59:59.000000","203000000000025804","2017-11-14 07:31:47.546000","","0","56004","0","10","0","","20243","Auto0987","1","20","1","S","937427167"<endrec>
"2002275","203000000000025007","2017-11-14 08:14:15.391000","TZS","1","2017-11-14 08:14:15.386000","2099-12-31 23:59:59.000000","203000000000025007","2017-11-14 08:14:15.391000","","0","","0","10","0","","20492","AUTON832","2","5","1","S","937427172"<endrec>
"2002284","203000000000015719","2017-12-27 15:08:09.865000","TZS","1","2017-12-27 15:10:09.521000","2099-12-31 23:59:59.000000","203000000000015719","2017-12-27 15:10:09.522000","","0","0","0","30","0","","20502","AUTON396","2","5","1","S","937443254"<endrec>
"2002285","203000000000026208","2017-12-27 19:01:57.921000","TZS","1","2017-12-27 19:04:07.197000","2099-12-31 23:59:59.000000","203000000000026208","2017-12-27 19:04:07.198000","","2","57002","0","30","0","","20503","TaxCodeIncreaseTire593","1","","1","S","937443277"<endrec>
"2002295","203000000000025006","2017-12-28 17:09:24.718000","TZS","1","2017-12-28 17:11:18.394000","2099-12-31 23:59:59.000000","203000000000025006","2017-12-28 17:11:18.395000","","0","0","0","30","0","","20512","AUTON7971","1","5","1","S","937445256"<endrec>
"2002296","203000000000025006","2017-12-28 17:20:07.464000","TZS","1","2017-12-28 17:21:42.312000","2099-12-31 23:59:59.000000","203000000000025006","2017-12-28 17:21:42.313000","","0","0","0","30","0","","20513","AUTON2698","2","5","1","S","937445258"<endrec>
"2002297","203000000000025006","2017-12-28 17:30:07.167000","TZS","1","2017-12-28 17:31:39.537000","2099-12-31 23:59:59.000000","203000000000025006","2017-12-28 17:31:39.538000","","0","0","1","30","0","","20514","TaxCodeIncreaseTire538","1","1200","1","S","937445260"<endrec>
"2002298","203000000000025006","2017-12-28 17:40:57.342000","TZS","1","2017-12-28 17:42:30.297000","2099-12-31 23:59:59.000000","203000000000025006","2017-12-28 17:42:30.298000","","2","58002","0","30","0","","20515","TaxCodeIncreaseTire762","1","","1","S","937445263"<endrec>
"2001533","203000000000016349","2017-12-28 19:47:09.441000","TZS","1","2017-12-28 19:48:09.606000","2018-02-08 13:11:22.403000","203000000000015423","2018-02-08 13:11:22.404000","","0","0","0","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","10","1","S","937445280"<endrec>
"2002243","203000000000016349","2017-12-28 19:58:18.330000","TZS","1","2017-12-28 20:00:31.714000","2018-06-28 07:58:29.432000","203000000000014911","2018-06-28 07:58:29.435000","","0","58004","0","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","10.00","1","S","937445284"<endrec>
"2001540","203000000000016349","2017-12-28 20:28:27.901000","TZS","1","2017-12-28 20:29:12.686000","2017-12-28 20:36:18.519000","203000000000016349","2017-12-28 20:36:18.521000","","0","0","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","1300","1","S","937445288"<endrec>
"2001540","203000000000016349","2017-12-28 20:35:39.563000","TZS","1","2017-12-28 20:36:18.519000","2018-02-02 08:19:05.612000","203000000000016349","2018-02-02 08:19:05.613000","","0","58006","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","40","1","S","937445290"<endrec>
"2001652","203000000000016349","2017-12-28 20:44:20.401000","TZS","1","2017-12-28 20:45:13.634000","2018-03-12 12:48:41.698000","203000000000016349","2018-03-12 12:48:41.699000","","0","0","1","50","0","tax on charge increase","20221","Tax on Charge Increase","1","50","1","S","937445293"<endrec>
"2001987","203000000000025006","2017-12-29 05:13:17.942000","TZS","1","2017-12-29 05:15:02.006000","2018-05-14 07:17:16.923000","203000000000019116","2018-05-14 07:17:16.926000","","0","59002","0","50","0","","20376","AUTON067","1","20","1","S","937447223"<endrec>
"2002303","203000000000025007","2017-12-29 08:56:53.145000","TZS","1","2017-12-29 11:15:40.132000","2099-12-31 23:59:59.000000","203000000000025007","2017-12-29 11:15:40.134000","","2","59003","0","30","0","","20522","TaxCodeIncreaseTire868","1","","1","S","937447249"<endrec>
"2002313","203000000000014912","2018-01-26 07:55:04.113000","TZS","1","2018-01-26 07:56:01.173000","2099-12-31 23:59:59.000000","203000000000014912","2018-01-26 07:56:01.174000","","0","60003","0","30","0","","20532","Tax Code Model","1","10.00","1","S","937459414"<endrec>
"2002314","203000000000014912","2018-01-26 09:10:21.470000","TZS","1","2018-01-26 09:11:09.836000","2018-02-07 12:52:34.621000","203000000000015702","2018-02-07 12:52:34.622000","","0","0","1","50","0","Tax on Principal Fixed Increase","20533","Tax on Principal Fixed Increase","1","500","1","S","937459423"<endrec>
"2001540","203000000000016349","2018-02-02 08:18:20.505000","TZS","1","2018-02-02 08:19:05.612000","2018-02-02 08:36:35.218000","203000000000016349","2018-02-02 08:36:35.223000","","0","61002","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","400","1","S","937461382"<endrec>
"2001540","203000000000016349","2018-02-02 08:35:27.904000","TZS","1","2018-02-02 08:36:35.218000","2018-02-13 08:05:20.269000","203000000000014912","2018-02-13 08:05:20.270000","","0","61003","0","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","10","1","S","937461386"<endrec>
"2002314","203000000000015702","2018-02-07 12:51:49.450000","TZS","1","2018-02-07 12:52:34.621000","2018-11-19 08:46:17.544000","203000000000016349","2018-11-19 08:46:17.545000","","0","61004","0","50","0","Tax on Principal Fixed Increase","20533","Tax on Principal Fixed Increase","1","10.00","1","S","937461487"<endrec>
"2001533","203000000000015423","2018-02-08 13:10:55.405000","TZS","1","2018-02-08 13:11:22.403000","2018-02-08 13:13:09.438000","203000000000015423","2018-02-08 13:13:09.439000","","0","61005","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1000","1","S","937461526"<endrec>
