DESCRIPTION,DISPATCHER,NAME,SEGMENTS,TEMPLATE_ID,TEMPLATE_TYPE,TYPE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"CustAirtimeMoreThanMaxDailyErr","1","Standard","","110000000000130464","1","30173774"<endrec>
"M-Shwari Pay loan SUCCESS","1","Standard","","110000000000130465","1","30173775"<endrec>
"PayMerchantMaximumBalanceErr","1","Standard","","110000000000130466","1","30173776"<endrec>
"CustAirtimeMoreThanMaxErr","1","Standard","","110000000000130467","1","30173777"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000130468","1","30173778"<endrec>
"HOAssistantMinimumTransferErr","1","Standard","","110000000000130469","1","30173779"<endrec>
"AirTime3rdPartyLessThanMinAirtimeErr","1","Standard","","110000000000130470","1","30173780"<endrec>
"MpangoPayLoanBankReplyOKLoanOverpaid","1","Standard","","110000000000130471","1","30173781"<endrec>
"WithdrawATMMinimumTransferErr","1","Standard","","110000000000130472","1","30173782"<endrec>
"FI Organization Savings Client Balance Request","1","Standard","","110000000000130473","1","30173783"<endrec>
"M-Shwari Request Loan: M-PESA Has received the request and has forwarded it to the bank","1","Standard","","110000000000130474","1","30173784"<endrec>
"FSIOnlineSavingsBalanceReplyOK","1","Standard","","110000000000130475","1","30173785"<endrec>
"MpangoBalanceSuccess","1","Standard","","110000000000130476","1","30173786"<endrec>
"this is a Standard","1","Standard","","110000000000130477","1","30173787"<endrec>
"WithdrawDebitAccountInvalidErr","1","Standard","","110000000000130478","1","30173788"<endrec>
"FSI Loan System Failed For Credit","1","Standard","","110000000000130479","1","30173789"<endrec>
"MpangoPayLoanReplyOKLoanOverpaid","1","Standard","","110000000000130480","1","30173790"<endrec>
"MpangoActOpenInitiateReplyOK","1","Standard","","110000000000130481","1","30173791"<endrec>
"FSI Loan FI Failed For Credit","1","Standard","","110000000000130482","1","30173792"<endrec>
"MpangoPayloanBankReplyOK","1","Standard","","110000000000130483","1","30173793"<endrec>
"MpangoActOpenReplyOK_BO","1","Standard","","110000000000130484","1","30173794"<endrec>
"AirTimeSIMAppOK","1","Standard","","110000000000130485","1","30173795"<endrec>
"","1","Standard","","110000000000130486","1","30173796"<endrec>
"","1","Standard","","110000000000130487","1","30173797"<endrec>
"","1","Standard","","110000000000130488","1","30173798"<endrec>
"FSI Repay Loan Success Overpayment For Debit","1","Standard","","110000000000130489","1","30173799"<endrec>
"FSI Repay Loan Failled For Dedit","1","Standard","","110000000000130490","1","30173800"<endrec>
"SalaryPayment1FreeWithdrawal","1","Standard","","110000000000130491","1","30173801"<endrec>
"FSI Repay Loan FI Failed For Dedit","1","Standard","","110000000000130492","1","30173802"<endrec>
"AtmWithdrawReplyOk","1","Standard","","110000000000130493","1","30173803"<endrec>
"","1","Standard","","110000000000130494","1","30173804"<endrec>
"","1","Standard","","110000000000130495","1","30173805"<endrec>
"","1","Standard","","110000000000130496","1","30173806"<endrec>
"","1","Standard","","110000000000130497","1","30173807"<endrec>
"this is a Standard","1","Standard","","110000000000130498","1","30173808"<endrec>
"this is a Standard","1","Standard","","110000000000130499","1","30173809"<endrec>
"AirTime3rdPartyFullAccount","1","Standard","","110000000000130500","1","30173810"<endrec>
"AirTime3rdPartyBadRecipient","1","Standard","","110000000000130501","1","30173811"<endrec>
"MinimumAssistantTransfer","1","Standard","","110000000000130502","1","30173812"<endrec>
"OperatorNotExist","1","Standard","","110000000000130503","1","30173813"<endrec>
"IMTForTransactionReversal","1","Standard","","110000000000130504","1","30173814"<endrec>
"","1","Standard","","110000000000130505","1","30173815"<endrec>
"OrgSettlementToMMFAccountNotify","1","Standard","","110000000000130506","1","30173816"<endrec>
"OrgMMFToSettlementAccountNotify","1","Standard","","110000000000130507","1","30173817"<endrec>
"OrgChargesPaidToSettlementAccountNotify","1","Standard","","110000000000130508","1","30173818"<endrec>
"IMT_BICSRequestValidate","1","Standard","","110000000000130509","1","30173819"<endrec>
"PayMerchantInsufficientFunds","1","Standard","","110000000000130510","1","30173820"<endrec>
"SndMnyReply","1","Standard","","110000000000130511","1","30173821"<endrec>
"ATMApplyVoucher","1","Standard","","110000000000130512","1","30173822"<endrec>
"","1","Standard","","110000000000130513","1","30173823"<endrec>
"PayUtilityReplyOk","1","Standard","","110000000000130514","1","30173824"<endrec>
"MyBalanceReplyOk","1","Standard","","110000000000130515","1","30173825"<endrec>
"","1","Standard","","110000000000130516","1","30173826"<endrec>
"","1","Standard","","110000000000130517","1","30173827"<endrec>
"FSISettlementFailNotify","1","Standard","","110000000000130518","1","30173828"<endrec>
"SndMnyBusinessPayment_Recipient","1","Standard","","110000000000130519","1","30173829"<endrec>
"AgentRegisterAssistantReplyOk","1","Standard","","110000000000130520","1","30173830"<endrec>
"DuplicateTransactionErr","1","Standard","","110000000000130521","1","30173831"<endrec>
"BSEImportFailedNotify","1","Standard","","110000000000130522","1","30173832"<endrec>
"AirTimeForOtherSIMAppOK","1","Standard","","110000000000130523","1","30173833"<endrec>
"Activate SIM for Customer","1","Standard","","110000000000130524","1","30173834"<endrec>
"this is a Standard","1","Standard","","110000000000130525","1","30173835"<endrec>
"PayMerchantMinimumTransferErr","1","Standard","","110000000000130526","1","30173836"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000130527","1","30173837"<endrec>
"","1","Standard","","110000000000130528","1","30173838"<endrec>
"MyChangeLanguageSameErr","1","Standard","","110000000000130529","1","30173839"<endrec>
"OrgSettlementFailed","1","Standard","","110000000000130530","1","30173840"<endrec>
"SndMnyInsufficientFunds","1","Standard","","110000000000130531","1","30173841"<endrec>
"WithdrawReplyOk","1","Standard","","110000000000130532","1","30173842"<endrec>
"AgentDepositReversalReply","1","Standard","","110000000000130533","1","30173843"<endrec>
"MyChangePINReplyOk","1","Standard","","110000000000130534","1","30173844"<endrec>
"SndMnyInactiveRecipientNotify","1","Standard","","110000000000130535","1","30173845"<endrec>
"SndMnySoleTraderRecipientNotify","1","Standard","","110000000000130536","1","30173846"<endrec>
"MpangoLoanReqMinErr","1","Standard","","110000000000130537","1","30173847"<endrec>
"SndMnySoleTraderReply","1","Standard","","110000000000130538","1","30173848"<endrec>
"Error response message from M-PESA as a result of breach of maximum balance rule on M-PESA account","1","Standard","","110000000000130539","1","30173849"<endrec>
"M-Shwari Request Loan: Generic Failure at Bank to proceed with this request.","1","Standard","","110000000000130540","1","30173850"<endrec>
"WelcomeToMPESASIMEx","1","Standard","","110000000000130541","1","30173851"<endrec>
"M-Shwari Deposit: Generic Failure at Bank to proceed with this request.","1","Standard","","110000000000130542","1","30173852"<endrec>
"M-Shwari Withdrawal: Generic Failure at Bank to proceed with this request","1","Standard","","110000000000130543","1","30173853"<endrec>
"Error message from M-PESA as a result of breach of minimum balance rule for M-PESA Account","1","Standard","","110000000000130544","1","30173854"<endrec>
"WelcomeToMPESAStartKey","1","Standard","","110000000000130545","1","30173855"<endrec>
"MpangoWithdrawalDeclinePendingLoanErr","1","Standard","","110000000000130546","1","30173856"<endrec>
"CCHChangeKYCReplyOk","1","Standard","","110000000000130547","1","30173857"<endrec>
"FSIBalanceReplyOk","1","Standard","","110000000000130548","1","30173858"<endrec>
"FSICreditClientOpenNotify","1","Standard","","110000000000130549","1","30173859"<endrec>
"CCHIdentifyCustCCHReplyOk","1","Standard","","110000000000130550","1","30173860"<endrec>
"FSIOnlineBuyInsuranceReplyOK","1","Standard","","110000000000130551","1","30173861"<endrec>
"CCHIdentifyAssistantCCHReplyOk","1","Standard","","110000000000130552","1","30173862"<endrec>
"FSISendToSavingsInsufficientFunds","1","Standard","","110000000000130553","1","30173863"<endrec>
"CCHCustNewPINCustReplyOk","1","Standard","","110000000000130554","1","30173864"<endrec>
"CCHAsstNewPINAgentReplyOk","1","Standard","","110000000000130555","1","30173865"<endrec>
"FSISendToSavingsInsufficientFundsErr","1","Standard","","110000000000130556","1","30173866"<endrec>
"CCHAsstNewPINCCHReplyOk","1","Standard","","110000000000130557","1","30173867"<endrec>
"CCHCustUnlockPINCustomerReplyOk","1","Standard","","110000000000130558","1","30173868"<endrec>
"FSISendToSavingsOtherErr","1","Standard","","110000000000130559","1","30173869"<endrec>
"CCHCustUnlockPINCCHReplyOk","1","Standard","","110000000000130560","1","30173870"<endrec>
"FSITakeFromSavingsReplyOk","1","Standard","","110000000000130561","1","30173871"<endrec>
"CCHAsstUnlockPINAgentReplyOk","1","Standard","","110000000000130562","1","30173872"<endrec>
"CCHAsstUnlockPINCCHReplyOk","1","Standard","","110000000000130563","1","30173873"<endrec>
"BuyGoodsReversalCredit","1","Standard","","110000000000130564","1","30173874"<endrec>
"","1","Standard","","110000000000130565","1","30173875"<endrec>
"MyLanguageReplyOk","1","Standard","","110000000000130566","1","30173876"<endrec>
"TierChange","1","Standard","","110000000000130567","1","30173877"<endrec>
"BuyAirtimePhoneNumberErr","1","Standard","","110000000000130568","1","30173878"<endrec>
"WebCustNewPINCustReplyOk","1","Standard","","110000000000130569","1","30173879"<endrec>
"AirTimeIdleExpiredRecipient","1","Standard","","110000000000130570","1","30173880"<endrec>
"FSIInsuranceReplyOk","1","Standard","","110000000000130571","1","30173881"<endrec>
"FSIStatementInternalErr","1","Standard","","110000000000130572","1","30173882"<endrec>
"AirTimeInsufficientFunds","1","Standard","","110000000000130573","1","30173883"<endrec>
"FSIStatementOtherErr","1","Standard","","110000000000130574","1","30173884"<endrec>
"FloatAdminMoveMoneyOtherErr","1","Standard","","110000000000130575","1","30173885"<endrec>
"SndMnyCreditPartyResolveErr","1","Standard","","110000000000130576","1","30173886"<endrec>
"SndMnyMinimumTransferErr","1","Standard","","110000000000130577","1","30173887"<endrec>
"FloatAdminMoveMoneyCreditConfirm","1","Standard","","110000000000130578","1","30173888"<endrec>
"SndMnyOtherErr","1","Standard","","110000000000130579","1","30173889"<endrec>
"CCHAsstNewPINInvalidAsst","1","Standard","","110000000000130580","1","30173890"<endrec>
"TillStatusWrong","1","Standard","","110000000000130581","1","30173891"<endrec>
"CustWithdrawAtmBalanceErr","1","Standard","","110000000000130582","1","30173892"<endrec>
"WebAsstUnlockPINAgentReplyOk","1","Standard","","110000000000130583","1","30173893"<endrec>
"","1","Standard","","110000000000130584","1","30173894"<endrec>
"WithdrawInsufficientFunds","1","Standard","","110000000000130585","1","30173895"<endrec>
"IMT_BICSForAuthorizedPendingCustomerRegistration","1","Standard","","110000000000130586","1","30173896"<endrec>
"ReceiverAccountFailed","1","Standard","","110000000000130587","1","30173897"<endrec>
"FSIEmergencyCreditInternalErr","1","Standard","","110000000000130588","1","30173898"<endrec>
"TxnReversalInitiatorNotify","1","Standard","","110000000000130589","1","30173899"<endrec>
"WithdrawMinimumBalanceErr","1","Standard","","110000000000130590","1","30173900"<endrec>
"WithdrawOtherErr","1","Standard","","110000000000130591","1","30173901"<endrec>
"FSIEmergencyCreditReplyOk","1","Standard","","110000000000130592","1","30173902"<endrec>
"AgentTillWorkingToFloatMaximumDailyTransferErr","1","Standard","","110000000000130593","1","30173903"<endrec>
"CCHCustNewPINInCorrectDOB","1","Standard","","110000000000130594","1","30173904"<endrec>
"AgentTillWorkingToFloatMaximumTransferErr","1","Standard","","110000000000130595","1","30173905"<endrec>
"AgentTillWorkingToFloatMinimumBalanceErr","1","Standard","","110000000000130596","1","30173906"<endrec>
"FSIJournalWithdrawalNotify","1","Standard","","110000000000130597","1","30173907"<endrec>
"AgentTillWorkingToFloatMinimumTransferErr","1","Standard","","110000000000130598","1","30173908"<endrec>
"AirTimeLessThanMinAirtimeErr","1","Standard","","110000000000130599","1","30173909"<endrec>
"IMT_TransactionExpired","1","Standard","","110000000000130600","1","30173910"<endrec>
"AirTimeMoreThanMaxAirtimeErr","1","Standard","","110000000000130601","1","30173911"<endrec>
"BuyAirtimeTimeThreadFailed","1","Standard","","110000000000130602","1","30173912"<endrec>
"AirTimeRecipientAccountMaxed","1","Standard","","110000000000130603","1","30173913"<endrec>
"AtmWithdrawInsufficientFunds","1","Standard","","110000000000130604","1","30173914"<endrec>
"BuyAirtimeSystemErr","1","Standard","","110000000000130605","1","30173915"<endrec>
"ATMWithdrawalMinimumBalanceErr","1","Standard","","110000000000130606","1","30173916"<endrec>
"DepositInsufficientFunds","1","Standard","","110000000000130607","1","30173917"<endrec>
"TxnReversalAuthorized","1","Standard","","110000000000130608","1","30173918"<endrec>
"CCHCustNewPINCustRoleFail","1","Standard","","110000000000130609","1","30173919"<endrec>
"CCHCustNewPINDOBInvalid","1","Standard","","110000000000130610","1","30173920"<endrec>
"CustomerBuyBundlesExpired","1","Standard","","110000000000130611","1","30173921"<endrec>
"CCHCustNewPINNoDOB","1","Standard","","110000000000130612","1","30173922"<endrec>
"A problem with the FI Organisation account status in M-PESA.  Ie capped, closed, frozen, suspended","1","Standard","","110000000000130613","1","30173923"<endrec>
"CCHCustNewPINNotRegCustomer","1","Standard","","110000000000130614","1","30173924"<endrec>
"Error response message from M-PESA as a result of breach of maximum daily transfer rule for M-PESA account","1","Standard","","110000000000130615","1","30173925"<endrec>
"CCHCustUnlockPINCustAccountRoleFail","1","Standard","","110000000000130616","1","30173926"<endrec>
"CCHCustUnlockPINDOBInvalid","1","Standard","","110000000000130617","1","30173927"<endrec>
"B2BSuccessNotify","1","Standard","","110000000000130618","1","30173928"<endrec>
"BuyAirtimeTimeRechargeOtherErr","1","Standard","","110000000000130619","1","30173929"<endrec>
"CCHCustUnlockPINIncorrectDOB","1","Standard","","110000000000130620","1","30173930"<endrec>
"TotalRechargeAmountExceedsTheMaximum","1","Standard","","110000000000130621","1","30173931"<endrec>
"CCHCustUnlockPINNoDOB","1","Standard","","110000000000130622","1","30173932"<endrec>
"Generic error","1","Standard","","110000000000130623","1","30173933"<endrec>
"CCHCustUnlockPINNotPINLock","1","Standard","","110000000000130624","1","30173934"<endrec>
"this is a Standard","1","Standard","","110000000000130625","1","30173935"<endrec>
"Error message from M-PESA as a result of breach of minimum Debit from M-PESA Account","1","Standard","","110000000000130626","1","30173936"<endrec>
"CCHCustUnlockPINNotRegCustomer","1","Standard","","110000000000130627","1","30173937"<endrec>
"CCHDOBCustAccountRoleFail","1","Standard","","110000000000130628","1","30173938"<endrec>
"CCHDOBInvalidDOB","1","Standard","","110000000000130629","1","30173939"<endrec>
"","1","Standard","","110000000000130630","1","30173940"<endrec>
"MpangoPayLoanReplyOKLoanCompleted","1","Standard","","110000000000130631","1","30173941"<endrec>
"CCHDOBNotRegCustomer","1","Standard","","110000000000130632","1","30173942"<endrec>
"Insufficient Funds at CBA M-PESA Accounts to fulfill the transaction request","1","Standard","","110000000000130633","1","30173943"<endrec>
"CCHIdentifyAssistantAgentRoleFail","1","Standard","","110000000000130634","1","30173944"<endrec>
"SndMnyMaximumBalanceCheckErr","1","Standard","","110000000000130635","1","30173945"<endrec>
"CCHIdentifyAssistantInvalidAssistantId","1","Standard","","110000000000130636","1","30173946"<endrec>
"CCHIdentifyAssistantTillNotExist","1","Standard","","110000000000130637","1","30173947"<endrec>
"BuyAirtimeAccountInformationErr","1","Standard","","110000000000130638","1","30173948"<endrec>
"CCHIdentifyCustCustomerRoleFail","1","Standard","","110000000000130639","1","30173949"<endrec>
"M-Shwari Mini Statement: Generic Failure at Bank to proceed with this request.","1","Standard","","110000000000130640","1","30173950"<endrec>
"CCHIdentifyCustNotRegCustomer","1","Standard","","110000000000130641","1","30173951"<endrec>
"M-Shwari Small SIM menu Update Error Message - for customers having M-KESHO","1","Standard","","110000000000130642","1","30173952"<endrec>
"Transfer_SndMnyRegRecipientNotify","1","Standard","","110000000000130643","1","30173953"<endrec>
"CCHTxnReversalCustAccountRoleFail","1","Standard","","110000000000130644","1","30173954"<endrec>
"MpangoLoanReqMaxQualifyErr","1","Standard","","110000000000130645","1","30173955"<endrec>
"MpangoWithdrawalDeclineInsufficientErr","1","Standard","","110000000000130646","1","30173956"<endrec>
"CCHTxnReversalInvalidAmount","1","Standard","","110000000000130647","1","30173957"<endrec>
"B2BLimitNotify","1","Standard","","110000000000130648","1","30173958"<endrec>
"CCHTxnReversalMutliTxns","1","Standard","","110000000000130649","1","30173959"<endrec>
"CCHTxnReversalNotRegCustomer","1","Standard","","110000000000130650","1","30173960"<endrec>
"CCHTxnReversalNoTxnId","1","Standard","","110000000000130651","1","30173961"<endrec>
"AgentRegisterCustomerFail","1","Standard","","110000000000130652","1","30173962"<endrec>
"CNSSendMoneyRegwithCNSOpen","1","Standard","","110000000000130653","1","30173963"<endrec>
"AgentRegisterAssistantFail","1","Standard","","110000000000130654","1","30173964"<endrec>
"PayBillAuthorizedForCNS","1","Standard","","110000000000130655","1","30173965"<endrec>
"AgentRegisterCustomerOtherErr","1","Standard","","110000000000130656","1","30173966"<endrec>
"IMT_TransactionCancelled","1","Standard","","110000000000130657","1","30173967"<endrec>
"PayMerchantOtherErr","1","Standard","","110000000000130658","1","30173968"<endrec>
"BuyAirtimeTimeRechargeDeclinedOtherErr","1","Standard","","110000000000130659","1","30173969"<endrec>
"FSI Request System Failed For Debit","1","Standard","","110000000000130660","1","30173970"<endrec>
"DepositReplyOk","1","Standard","","110000000000130661","1","30173971"<endrec>
"FSI Request FI Failed For Debit","1","Standard","","110000000000130662","1","30173972"<endrec>
"FSI Transaction Declined","1","Standard","","110000000000130663","1","30173973"<endrec>
"","1","Standard","","110000000000130664","1","30173974"<endrec>
"FSI Loan System Transaction Declined","1","Standard","","110000000000130665","1","30173975"<endrec>
"FSI Loan FI Transaction Declined","1","Standard","","110000000000130666","1","30173976"<endrec>
"FSI Repay FI Transaction Declined","1","Standard","","110000000000130667","1","30173977"<endrec>
"FSI Repay Transaction Declined","1","Standard","","110000000000130668","1","30173978"<endrec>
"FSI Request Service of Action Declined","1","Standard","","110000000000130669","1","30173979"<endrec>
"FSI Request System Service of Action Declined","1","Standard","","110000000000130670","1","30173980"<endrec>
"AgentTillBusinessWithdrawInsufficientFunds","1","Standard","","110000000000130671","1","30173981"<endrec>
"this is a Standard","1","Standard","","110000000000130672","1","30173982"<endrec>
"ArchiveMnyRecipientNotify","1","Standard","","110000000000130673","1","30173983"<endrec>
"PayUtilityOtherErr","1","Standard","","110000000000130674","1","30173984"<endrec>
"","1","Standard","","110000000000130675","1","30173985"<endrec>
"WithdrawReplyAgentSmsFailed","1","Standard","","110000000000130676","1","30173986"<endrec>
"","1","Standard","","110000000000130677","1","30173987"<endrec>
"CreditPartyAccountFailed","1","Standard","","110000000000130678","1","30173988"<endrec>
"","1","Standard","","110000000000130679","1","30173989"<endrec>
"DepositCreditPartyResolveErr","1","Standard","","110000000000130680","1","30173990"<endrec>
"DepositDateOfBirthMissingErr","1","Standard","","110000000000130681","1","30173991"<endrec>
"DepositTillStatusInvalidErr","1","Standard","","110000000000130682","1","30173992"<endrec>
"DepositToMSISDNUnreg","1","Standard","","110000000000130683","1","30173993"<endrec>
"FloatAdminMoveMoneyInsufficientFunds","1","Standard","","110000000000130684","1","30173994"<endrec>
"this is a Standard","1","Standard","","110000000000130685","1","30173995"<endrec>
"this is a Standard","1","Standard","","110000000000130686","1","30173996"<endrec>
"this is a Standard","1","Standard","","110000000000130687","1","30173997"<endrec>
"this is a Standard","1","Standard","","110000000000130688","1","30173998"<endrec>
"this is a Standard","1","Standard","","110000000000130689","1","30173999"<endrec>
"this is a Standard","1","Standard","","110000000000130690","1","30174000"<endrec>
"this is a Standard","1","Standard","","110000000000130691","1","30174001"<endrec>
"this is a Standard","1","Standard","","110000000000130692","1","30174002"<endrec>
"this is a Standard","1","Standard","","110000000000130693","1","30174003"<endrec>
"this is a Standard","1","Standard","","110000000000130694","1","30174004"<endrec>
"this is a Standard","1","Standard","","110000000000130695","1","30174005"<endrec>
"this is a Standard","1","Standard","","110000000000130696","1","30174006"<endrec>
"this is a Standard","1","Standard","","110000000000130697","1","30174007"<endrec>
"this is a Standard","1","Standard","","110000000000130698","1","30174008"<endrec>
"this is a Standard","1","Standard","","110000000000130699","1","30174009"<endrec>
"this is a Standard","1","Standard","","110000000000130700","1","30174010"<endrec>
"this is a Standard","1","Standard","","110000000000130701","1","30174011"<endrec>
"this is a Standard","1","Standard","","110000000000130702","1","30174012"<endrec>
"this is a Standard","1","Standard","","110000000000130703","1","30174013"<endrec>
"this is a Standard","1","Standard","","110000000000130704","1","30174014"<endrec>
"this is a Standard","1","Standard","","110000000000130705","1","30174015"<endrec>
"this is a Standard","1","Standard","","110000000000130706","1","30174016"<endrec>
"DepositMaximumBalanceErr","1","Standard","","110000000000130707","1","30174017"<endrec>
"DepositMaximumDailyTransferErr","1","Standard","","110000000000130708","1","30174018"<endrec>
"PayMerchantMaximumDailyTransferErr","1","Standard","","110000000000130709","1","30174019"<endrec>
"PayMerchantMaximumTransferErr","1","Standard","","110000000000130710","1","30174020"<endrec>
"PayMerchantMinimumBalanceErr","1","Standard","","110000000000130711","1","30174021"<endrec>
"PayUtilityMaximumDailyTransferErr","1","Standard","","110000000000130712","1","30174022"<endrec>
"PayUtilityMaximumTransferErr","1","Standard","","110000000000130713","1","30174023"<endrec>
"PayUtilityMinimumBalanceErr","1","Standard","","110000000000130714","1","30174024"<endrec>
"PayUtilityMinimumTransferErr","1","Standard","","110000000000130715","1","30174025"<endrec>
"SndMnyMaximumDailyTransferErr","1","Standard","","110000000000130716","1","30174026"<endrec>
"SndMnyMinimumBalanceErr","1","Standard","","110000000000130717","1","30174027"<endrec>
"WithdrawMaximumDailyTransferErr","1","Standard","","110000000000130718","1","30174028"<endrec>
"WithdrawMaximumTransferErr","1","Standard","","110000000000130719","1","30174029"<endrec>
"WithdrawMinimumTransferErr","1","Standard","","110000000000130720","1","30174030"<endrec>
"CCHAsstUnlockPINAgentAccountRoleFail","1","Standard","","110000000000130721","1","30174031"<endrec>
"CCHAsstUnlockPINAsstIdInvalid","1","Standard","","110000000000130722","1","30174032"<endrec>
"CCHAsstUnlockPINDOBInvalid","1","Standard","","110000000000130723","1","30174033"<endrec>
"CCHAsstUnlockPINIncorrectDOB","1","Standard","","110000000000130724","1","30174034"<endrec>
"CCHAsstUnlockPINNotPINLock","1","Standard","","110000000000130725","1","30174035"<endrec>
"CCHCustInsufficientBalance","1","Standard","","110000000000130726","1","30174036"<endrec>
"CCHDOBCCHReplyOk","1","Standard","","110000000000130727","1","30174037"<endrec>
"CCHDOBCustReplyOk","1","Standard","","110000000000130728","1","30174038"<endrec>
"CCHIdentifyCustReplyOk","1","Standard","","110000000000130729","1","30174039"<endrec>
"CCHTxnReversalCCHReplyOk","1","Standard","","110000000000130730","1","30174040"<endrec>
"CCHTxnReversalCustReplyOk","1","Standard","","110000000000130731","1","30174041"<endrec>
"Activate SIM for Customer","1","Standard","","110000000000130732","1","30174049"<endrec>
"AirTimeSIMAppOK","1","Standard","","110000000000131126","1","30175412"<endrec>
"AirTimeForOtherSIMAppOK","1","Standard","","110000000000131127","1","30175413"<endrec>
"PayMerchantReplyOK","1","Standard","","110000000000131128","1","30175414"<endrec>
"this is a Standard","1","Standard","","110000000000131129","1","30175417"<endrec>
"B2BCreditSuccessNotify","1","Standard","","110000000000131130","1","30175418"<endrec>
"this is a Standard","1","Standard","","110000000000131131","1","30175419"<endrec>
"this is a Standard","1","Standard","","110000000000131132","1","30175420"<endrec>
"FSIOnlineSendToSavingsOK","1","Standard","","110000000000131133","1","30175436"<endrec>
"AgentTillBusinessDepositOtherErr","1","Standard","","110000000000131134","1","30175437"<endrec>
"B2BCreditSuccessNotify","1","Standard","","110000000000131135","1","30175446"<endrec>
"FI Organization Savings Client Balance Request","1","Standard","","110000000000132126","1","30177403"<endrec>
"WorkflowExpired","1","Standard","","110000000000132128","1","30177405"<endrec>
"PayUtilityOrgNoProduct","1","Standard","","110000000000132129","1","30177406"<endrec>
"Activate SIM for Customer","1","Standard","","110000000000132131","1","30177408"<endrec>
"FI Organization Savings Client Loan Request","1","Standard","","110000000000132132","1","30177407"<endrec>
"FI Organization Savings Client Withdrawal","1","Standard","","110000000000132134","1","30177404"<endrec>
"FI Organization Savings Client Loan Request","1","Standard","","110000000000132135","1","30177412"<endrec>
"Transfer_SndMnyRegRecipientNotify","1","Standard","","110000000000132136","1","30177413"<endrec>
"SndMnyUnregRecipientNotify","1","Standard","","110000000000132137","1","30177414"<endrec>
"FI Organization Savings Client Withdrawal","1","Standard","","110000000000132139","1","30177415"<endrec>
"FI Organization Savings Client Withdrawal","1","Standard","","110000000000132140","1","30177416"<endrec>
"FI Organization Savings Client Withdrawal","1","Standard","","110000000000132141","1","30177417"<endrec>
"B2BCreditSuccessNotify","1","Standard","","110000000000132142","1","30177418"<endrec>
"B2BSuccessNotify","1","Standard","","110000000000132143","1","30177419"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000132144","1","30177420"<endrec>
"PayMerchantRecipientNotify","1","Standard","","110000000000132145","1","30177428"<endrec>
"","1","Standard","","110000000000132146","1","30177429"<endrec>
"AgErrorDefaultNotify","1","Standard","","110000000000132147","1","30177440"<endrec>
"AgErrorInvalidAmount","1","Standard","","110000000000132148","1","30177441"<endrec>
"AgError3rdPartyNotFound","1","Standard","","110000000000132149","1","30177442"<endrec>
"AgErrorNoSupportNotify","1","Standard","","110000000000132150","1","30177443"<endrec>
"AgErrorDuplicateNotify","1","Standard","","110000000000132151","1","30177444"<endrec>
"AgErrorWrongCredential","1","Standard","","110000000000132152","1","30177445"<endrec>
"","1","Standard","","110000000000133126","1","30178416"<endrec>
"AirTimeForOtherSIMAppOK","1","Standard","","110000000000133127","1","30178417"<endrec>
"IMT_BICSForSuccess","1","Standard","","110000000000133128","1","30178418"<endrec>
"B2BCreditSuccessNotify","1","Standard","","110000000000133129","1","30178419"<endrec>
"PayUtilityRecipientNotify","1","Standard","","110000000000133130","1","30178420"<endrec>
"BusPaymentPayDividendReg","1","Standard","","110000000000133131","1","30178421"<endrec>
"this is a Standard","1","Standard","","110000000000133132","1","30178422"<endrec>
"WorkflowTaskExpired","1","Standard","","110000000000133133","1","30178423"<endrec>
"Activate Operator","1","Standard","","110000000000133134","1","30178424"<endrec>
"Activate Operator","1","Standard","","110000000000133135","1","30178425"<endrec>
"B2BReversalCreditSuccessNotify","1","Standard","","110000000000133136","1","30178426"<endrec>
"this is a Standard","1","Standard","","110000000000133137","1","30178427"<endrec>
"IMT_WUForSuccess","1","Standard","","110000000000133138","1","30178428"<endrec>
"Error message from M-PESA as a result of breach of the maximum debit from M-PESA Account","1","Standard","","110000000000133139","1","30178429"<endrec>
"this is a Standard","1","Standard","","110000000000133140","1","30178430"<endrec>
"FI Organization Savings Client Loan Repayment","1","Standard","","110000000000133141","1","30178431"<endrec>
"MpangoPayLoanBankReplyOKLoanCompleted","1","Standard","","110000000000133142","1","30178432"<endrec>
"M-Shwari Pay loan SUCCESS","1","Standard","","110000000000133143","1","30178433"<endrec>
"","1","Standard","","110000000000133144","1","30178434"<endrec>
"this is a Standard","1","Standard","","110000000000133145","1","30178435"<endrec>
"FSI Repay Loan Success Overpayment For Debit","1","Standard","","110000000000133146","1","30178436"<endrec>
"SalaryPayment1FreeWithdrawal","1","Standard","","110000000000133147","1","30178437"<endrec>
"OrgChargesPaidToSettlementAccountNotify","1","Standard","","110000000000133148","1","30178438"<endrec>
"SndMnyInactiveRecipientNotify","1","Standard","","110000000000133149","1","30178439"<endrec>
"SndMnyInactiveRecipientNotify","1","Standard","","110000000000133150","1","30178440"<endrec>
"CCHAsstUnlockPINCCHReplyOk","1","Standard","","110000000000133151","1","30178441"<endrec>
"AirTimeIdleExpiredRecipient","1","Standard","","110000000000133152","1","30178442"<endrec>
"FloatAdminMoveMoneyCreditConfirm","1","Standard","","110000000000133153","1","30178443"<endrec>
"CustWithdrawAtmBalanceErr","1","Standard","","110000000000133154","1","30178444"<endrec>
