ALLOW_ORG_LIMIT,CREATE_OPER_ID,CREATE_OPER_TIME,CROSS_CURRENCIES,DESCRIPTION,END_TIME,HARDORSOFTLIMIT,IDENTITY_STATUS_TO,IS_CHANGE_IDENTITY_STATUS,IS_ONLINE,IS_SEND_NOTIFICATION,LAST_OPER_ID,LAST_OPER_TIME,LIMIT_APPLY_MODE,LIMIT_ERROR_CODE_ID,LIMIT_ERROR_CODE_NAME,LIMIT_RULE_ID,LIMIT_RULE_NAME,LIMIT_TYPE_ID,LOAD_DATA_TS,NOTIFICAION_TYPE_ID,OBJID,OBJTYPE,PERIOD_LENGTH,PERIOD_TYPE,PERIOD_UNIT,PRIORITY_LEVEL,START_TIME,STATUS,TRUST_LEVEL,UNIQUE_ID,WF_FUNCTION_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         <endrec>
"","203000000000016121","2016-08-24 17:27:26.119000","","Maximum Loan Repayment Account Balance","","1","","1","0","0","203000000000016121","2016-08-24 17:37:42.920000","0","TC70131","Maximum Loan Repayment Account Balance","19064","Maximum Loan Repayment Account Balance","18032000","","0","","2","1","0","","30","","50","0","937219292",""<endrec>
"","203000000000016121","2016-08-24 17:37:30.074000","","Maximum Loan Repayment Account Balance","","1","","1","0","0","203000000000016121","2016-08-24 17:37:42.926000","0","TC70131","Maximum Loan Repayment Account Balance","19064","Maximum Loan Repayment Account Balance","18032000","","0","","2","1","0","","30","","30","0","937219296",""<endrec>
"","203000000000016121","2016-08-24 17:39:19.252000","","Maximum FSI MMF Account Balance","","1","","1","0","0","203000000000016121","2016-08-24 17:47:37.030000","0","TC70141","Maximum FSI MMF Account Balance","19042","Maximum FSI MMF Account Balance","18042000","","0","","2","1","0","","30","","50","0","937219298",""<endrec>
"0","203000000000016121","2016-08-24 17:47:25.094000","","Maximum FSI MMF Account Balance","","1","","1","0","0","203000000000010811","2017-08-28 10:51:18.914000","0","TC70141","Maximum FSI MMF Account Balance","19042","Maximum FSI MMF Account Balance","18042000","","0","","2","1","0","","30","","50","0","937219299",""<endrec>
"","203000000000016121","2016-08-24 18:16:27.630000","","Maximum MMF Account For Customer Balance Check","","1","","1","0","0","203000000000010806","2016-12-27 06:47:03.971000","0","TC70011","MMF Account For Customer Balance Check","12","Maximum MMF Account For Customer Balance Check","13000","","0","","2","0","0","","20","","50","0","937219301",""<endrec>
"","203000000000016126","2016-08-25 07:28:51.302000","","ATM Deposit Transaction Value Org Yearly","","0","07","0","1","0","203000000000016126","2016-08-25 07:29:01.041000","0","","","43108","ATM Deposit Transaction Value Org Yearly","32016000","","0","","2","1","1","7","30","","30","0","937219304","InvestigateCriticallyHighAccountBalanceWF"<endrec>
"","203000000000014910","2016-08-25 07:50:57.212000","","Max Debit per ATM Withdrawal Transaction","","1","","1","0","0","203000000000014910","2016-08-25 09:23:34.624000","0","TC70094","Maximum ATM Float Account Balance","43109","Max Debit per ATM Withdrawal Transaction","18019000","","0","","2","1","0","","30","","50","0","937219307","InvestigateCriticallyHighAccountBalanceWF"<endrec>
"","203000000000014910","2016-08-25 09:23:16.723000","","Max Debit per ATM Withdrawal Transaction","","1","","1","0","0","203000000000014910","2016-08-25 09:35:25.451000","0","TC70094","Maximum ATM Float Account Balance","43109","Max Debit per ATM Withdrawal Transaction","18019000","","0","","2","1","0","","30","","50","0","937219311","InvestigateCriticallyHighAccountBalanceWF"<endrec>
"","203000000000014910","2016-08-25 09:35:10.606000","","Max Debit per ATM Withdrawal Transaction","","1","","1","0","0","203000000000014911","2017-01-10 05:59:03.840000","0","TC70094","Maximum ATM Float Account Balance","43109","Max Debit per ATM Withdrawal Transaction","18019000","","0","","2","1","0","","30","","50","0","937219313","InvestigateCriticallyHighAccountBalanceWF"<endrec>
"0","203000000000014910","2016-08-25 09:55:38.660000","","Maximum Debit per ATM Withdrawal Transaction","","1","","1","0","0","203000000000032902","2018-03-21 08:09:44.990000","0","TC70093","Minimum ATM Float Account Tranfer","43110","Maximum Debit per ATM Withdrawal Transaction","35038000","","0","","2","1","0","4","30","","50","0","937219318","InvestigateCriticallyLowAccountBalanceWF"<endrec>
"","203000000000014910","2016-08-30 11:59:56.422000","","","","0","07","1","1","0","203000000000014910","2016-08-30 11:59:56.422000","0","","","43099","Minimum ATM Deposit","32015000","","0","","2","1","1","4","30","","10","","937219387",""<endrec>
"","203000000000013039","2016-08-30 16:57:13.959000","","Minimum Customer Deposit Value","","1","","1","0","0","203000000000014909","2016-12-14 12:26:51.927000","0","TC70028","Minimum Customer Deposit Value","28","Minimum Customer Deposit Value","30000","","0","","2","0","0","","30","","50","0","937219395",""<endrec>
"","203000000000014910","2016-08-31 13:17:44.724000","","amount less than minimum debit per ATM deposit transaction is entered","","1","","1","0","0","203000000000014909","2016-12-07 13:08:32.121000","0","TC70114","Minimum Deposit Account Transfer Value","19035","Minimum Deposit Account Transfer Value","18015000","","0","","2","1","0","","30","","50","0","937219435",""<endrec>
"","203000000000015717","2016-09-01 08:44:53.872000","","","","1","","0","0","0","203000000000013039","2016-10-18 18:59:04.918000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","30","","50","0","937219552",""<endrec>
"","203000000000015717","2016-09-01 10:16:39.281000","","","","1","","0","0","0","203000000000015717","2016-09-01 14:50:54.518000","0","TC70015","Maximum Yearly Money In","36083","Max Daily Limit in","29017000","","0","","2","1","1","4","30","","50","0","937219558",""<endrec>
"","203000000000015717","2016-09-01 13:25:34.710000","","","","0","07","1","1","1","203000000000015717","2016-09-01 13:51:15.756000","0","","","31079","Max Org Yearly Money In","17000","","107000000000067041","","2","1","1","7","20","","50","0","937220540",""<endrec>
"","203000000000015717","2016-09-01 13:51:06.379000","","","","0","07","1","1","1","203000000000015717","2016-09-01 14:07:25.111000","0","","","31079","Max Org Yearly Money In","17000","","107000000000067041","","2","1","1","7","30","","50","0","937220545",""<endrec>
"","203000000000015717","2016-09-01 14:07:14.134000","","","","0","07","0","1","0","203000000000015717","2016-09-01 14:24:47.397000","0","","","31079","Max Org Yearly Money In","17000","","107000000000067041","","2","1","1","7","30","","50","0","937220548",""<endrec>
"","203000000000015717","2016-09-01 14:24:39.960000","","","","1","","0","0","0","203000000000014909","2017-01-03 12:26:18.407000","0","TC70015","Maximum Yearly Money In","31079","Max Org Yearly Money In","17000","","107000000000067041","","2","1","1","7","30","","50","0","937220549",""<endrec>
"","203000000000015717","2016-09-01 14:50:43.971000","","Max Daily Limit in","","1","","0","0","0","203000000000015717","2016-09-01 16:08:46.963000","0","TC70015","Maximum Yearly Money In","36083","Max Daily Limit in","29017000","","0","","2","1","1","4","30","","50","0","937220550",""<endrec>
"0","203000000000015717","2016-09-01 15:48:03.879000","","Max Daily Limit in","","1","","0","0","0","203000000000016338","2017-01-22 12:03:36.292000","0","TC70015","Maximum Yearly Money In","36083","Max Daily Limit in","29017000","","0","","2","1","1","4","30","","50","0","937220553",""<endrec>
"0","203000000000015717","2016-09-01 15:52:47.678000","","","","1","","0","0","0","203000000000014911","2018-01-25 11:17:52.006000","0","TC70015","Maximum Yearly Money In","36084","Weekly Money out","29018000","","0","","2","1","1","5","30","","50","0","937220555",""<endrec>
"","203000000000014910","2016-09-02 07:30:09.944000","","Min Debit per ATM Withdrawal Transaction","","1","","1","0","0","203000000000014910","2016-09-02 07:48:19.338000","0","TC70093","Minimum ATM Float Account Tranfer","43107","Min Debit per ATM Withdrawal Transaction","35037000","","0","","2","1","0","4","30","","50","0","937220571","InvestigateCriticallyLowAccountBalanceWF"<endrec>
"","203000000000014910","2016-09-02 07:48:03.290000","","Min Debit per ATM Withdrawal Transaction","","1","","1","0","0","203000000000014910","2016-09-02 07:48:19.348000","0","TC70007","Minimum Value Customer Withdrawal At ATM","43107","Min Debit per ATM Withdrawal Transaction","35037000","","0","","2","1","0","4","30","","30","0","937220573",""<endrec>
"","203000000000015717","2016-09-02 09:47:25.321000","","Maximum Yearly Money Out","","0","","0","0","0","203000000000015717","2016-09-02 12:49:33.196000","0","","","44086","Maximum Yearly Money Out","36015000","","0","","2","1","1","7","30","","50","0","937220578",""<endrec>
"","203000000000015717","2016-09-02 12:49:25.661000","","Maximum Yearly Money Out","","1","","0","0","0","203000000000015717","2016-09-02 12:49:33.203000","0","TC70015","Maximum Yearly Money In","44086","Maximum Yearly Money Out","36015000","","0","","2","1","1","7","30","","30","0","937220593",""<endrec>
"","203000000000016126","2016-09-05 12:29:40.149000","","Maximum Customer Send Money Limit","","1","","1","0","1","203000000000010811","2016-12-05 14:37:59.073000","0","TC70002","Maximum Customer Send Money Value","4","Maximum Customer Send Money Limit","4000","","0","","2","0","0","","30","","50","0","937220619",""<endrec>
"","203000000000016126","2016-09-05 12:44:01.145000","","Maximum Customer Transfer Limit","","1","","1","0","0","203000000000014911","2016-12-08 04:45:46.390000","0","TC70000","Maximum Customer Transfer Value","2","Maximum Customer Transfer Limit","2000","","0","","2","0","0","","30","","50","0","937220621",""<endrec>
"","203000000000016121","2016-09-07 14:28:48.166000","","Maximum FSI loan request","","1","","1","0","0","203000000000016121","2016-09-07 14:40:09.359000","0","TC70099","Maximum Loan Disbursement to Customer","44087","Maximum FSI loan request","36016000","","0","","2","1","0","","20","","50","0","937220707",""<endrec>
"0","203000000000016121","2016-09-07 14:39:55.875000","","Maximum FSI loan request","","1","","1","0","0","203000000000020211","2017-05-09 12:35:41.033000","0","TC70099","Maximum Loan Disbursement to Customer","44087","Maximum FSI loan request","36016000","","0","","2","1","0","","20","","50","0","937220709",""<endrec>
"","203000000000016121","2016-09-07 15:16:05.314000","","Maximum Business MMF Account Balance","","1","","1","0","0","203000000000014908","2016-12-28 08:01:16.516000","0","TC70039","Maximum Business MMF Account Balance","1012","Maximum Business MMF Account Balance","1012000","","0","","2","0","0","","30","","50","0","937220713",""<endrec>
"0","203000000000016121","2016-09-07 15:24:48.010000","","Minimum FSI Loan Request","","0","","1","0","1","203000000000020211","2017-05-09 12:31:12.083000","0","","","43094","Minimum FSI Loan Request","35024000","","107000000000041033","","2","1","0","","20","","50","0","937220715",""<endrec>
"","203000000000014908","2016-09-12 08:51:34.274000","","Minimum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000014909","2016-12-14 14:59:40.660000","0","TC70022","Minimum H/O MMF Account Transfer Value","22","Minimum H/O MMF Account Transfer Value","24000","","0","","2","0","0","","30","","50","0","937220739",""<endrec>
"","203000000000010806","2016-09-19 08:53:07.980000","","","","1","","0","0","0","203000000000010806","2016-09-19 08:53:26.507000","0","TC70000","Maximum Customer Transfer Value","44088","CCH Unlock Pin","36017000","","0","","3","1","1","4","30","","30","0","937220782",""<endrec>
"","203000000000014908","2016-09-19 09:25:37.013000","","Group Savings Loan Disbursement minmun limit","","1","","1","0","0","203000000000014908","2016-09-19 09:25:51.240000","0","TC70003","Minimum Customer Send Money Value","44089","Group Savings Loan Disbursement minmun limit","36018000","","0","","2","1","0","","30","","30","0","937220785",""<endrec>
"","203000000000013039","2016-10-18 18:58:47.473000","0","","","1","","0","0","0","203000000000010806","2016-11-08 13:54:04.014000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","0","","2","1","1","4","30","","50","0","937229604",""<endrec>
"","203000000000014908","2016-11-04 11:03:24.147000","0","Minimum Promotion Payment To Unregistered Customer","","1","","1","0","0","203000000000014908","2016-11-04 11:03:35.224000","0","TC70051","Minimum Promotion Payment To Unregistered Customer","1024","Minimum Promotion Payment To Unregistered Customer","1024000","","0","","2","0","0","","30","","30","0","937235550",""<endrec>
"","203000000000014910","2016-11-07 06:10:39.146000","0","ATM Deposit Transaction Value","","1","","0","0","0","203000000000014910","2016-11-07 06:38:54.000000","0","TC70000","Maximum Customer Transfer Value","41086","ATM Deposit Transaction Value","32015000","","0","","2","1","1","5","30","","50","0","937235556",""<endrec>
"","203000000000014910","2016-11-07 06:38:01.978000","0","ATM Deposit Transaction Value","","1","","0","0","0","203000000000014910","2016-11-07 09:37:47.301000","0","TC70000","Maximum Customer Transfer Value","41086","ATM Deposit Transaction Value","32015000","","0","","2","1","1","5","30","","60","0","937235558",""<endrec>
"0","203000000000014910","2016-11-07 08:48:27.584000","0","Maximum debit per ATM Deposit value  Transaction_Org","","0","07","1","1","1","203000000000014911","2018-02-01 13:52:47.532000","0","TC70000","Maximum Customer Transfer Value","45086","Maximum debit per  ATM Deposit Transaction Value for org","32015000","","101000000000001112","","2","1","1","4","30","","30","0","937235563",""<endrec>
"0","203000000000014910","2016-11-07 09:09:31.997000","0","Maximum Debit per ATM deposit Transaction  for org","","1","","0","0","0","203000000000019121","2018-02-02 10:16:12.638000","0","TC70093","Minimum ATM Float Account Tranfer","45087","Maximum Debit per ATM deposit Transaction for org","32015000","","0","","2","1","1","4","30","","30","0","937235565",""<endrec>
"","203000000000010806","2016-11-08 13:53:56.078000","0","","","0","","0","1","1","203000000000014910","2016-12-06 14:59:15.169000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937235634",""<endrec>
"0","203000000000010811","2016-12-05 07:32:29.587000","0","Minimum Agent Store Float Account Transfer Value","","1","","1","0","0","203000000000016307","2017-07-21 13:16:04.235000","0","TC70023","Minimum Agent Store Float Account Transfer Value","23","Minimum Agent Store Float Account Transfer Value","25000","","0","","2","0","0","","30","","50","0","937244748",""<endrec>
"","203000000000010811","2016-12-05 14:37:49.853000","0","Maximum Customer Send Money Limit","","1","","1","0","1","203000000000014909","2016-12-06 07:26:18.030000","0","TC70002","Maximum Customer Send Money Value","4","Maximum Customer Send Money Limit","4000","","0","","2","0","0","","30","","50","0","937244779",""<endrec>
"","203000000000014909","2016-12-06 07:26:07.959000","0","Maximum Customer Send Money Limit","","1","","1","0","1","203000000000014909","2016-12-06 07:26:18.036000","0","TC70002","Maximum Customer Send Money Value","4","Maximum Customer Send Money Limit","4000","","0","","2","0","0","","30","","30","0","937244793",""<endrec>
"","203000000000014909","2016-12-06 08:18:50.796000","0","Minimum Customer Send Money Limit","","1","","1","0","0","203000000000014909","2016-12-06 08:18:58.362000","0","TC70003","Minimum Customer Send Money Value","5","Minimum Customer Send Money Limit","5000","","0","","2","0","0","","30","","30","0","937244802",""<endrec>
"","203000000000014909","2016-12-06 10:15:42.006000","0","Maximum Daily Transfer for Send Money to registered customer( Reason type name is Customer Transfer)
maximum daily transfer for group","","1","","0","0","0","203000000000014910","2016-12-15 14:42:07.971000","0","TC70012","Maximum Daily Customer Debit Value","23072","Maximum Daily Transfer","14000","","0","","2","1","1","4","30","","50","0","937244815",""<endrec>
"","203000000000014910","2016-12-06 14:59:06.100000","0","","","0","","0","1","1","203000000000014910","2016-12-07 12:59:16.054000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937244831",""<endrec>
"","203000000000014911","2016-12-07 04:46:18.423000","0","Maximum Business Customer Utility Daily Transfer","","1","","1","0","0","203000000000014911","2016-12-07 04:48:10.646000","0","TC70047","Maximum Business Customer Utility Daily Transfer","1020","Maximum Business Customer Utility Daily Transfer","1020000","","0","","2","1","1","4","30","","50","0","937244836",""<endrec>
"","203000000000014911","2016-12-07 04:48:00.529000","0","Maximum Business Customer Utility Daily Transfer","","1","","1","0","0","203000000000014911","2016-12-07 04:53:35.690000","0","TC70047","Maximum Business Customer Utility Daily Transfer","1020","Maximum Business Customer Utility Daily Transfer","1020000","","0","","2","1","1","4","30","","50","0","937244837",""<endrec>
"","203000000000014911","2016-12-07 04:53:26.482000","0","Maximum Business Customer Utility Daily Transfer","","1","","1","0","0","203000000000014911","2016-12-15 10:47:51.287000","0","TC70047","Maximum Business Customer Utility Daily Transfer","1020","Maximum Business Customer Utility Daily Transfer","1020000","","0","","2","1","1","4","30","","50","0","937244838",""<endrec>
"","203000000000014910","2016-12-07 12:59:05.997000","0","test","","0","","0","1","1","203000000000014910","2016-12-07 13:11:08.968000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937245668",""<endrec>
"","203000000000014909","2016-12-07 13:08:12.349000","0","amount less than minimum debit per ATM deposit transaction is entered","","1","","1","0","0","203000000000014909","2016-12-07 13:08:32.129000","0","TC70114","Minimum Deposit Account Transfer Value","19035","Minimum Deposit Account Transfer Value","18015000","","0","","2","1","0","","30","","30","0","937245670",""<endrec>
"","203000000000014910","2016-12-07 13:10:43.330000","0","test","","0","","0","1","1","203000000000010811","2016-12-07 13:31:21.491000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937245672",""<endrec>
"","203000000000010811","2016-12-07 13:31:13.233000","0","test","","0","","0","1","1","203000000000010811","2016-12-07 13:37:40.108000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937245675",""<endrec>
"","203000000000010811","2016-12-07 13:37:32.324000","0","test","","0","","0","0","1","203000000000010811","2016-12-07 13:38:56.796000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937245676",""<endrec>
"","203000000000010811","2016-12-07 13:38:48.108000","0","test","","1","","0","0","1","203000000000016004","2016-12-27 10:57:31.377000","0","TC70000","Maximum Customer Transfer Value","36082","Max Daily Debit","29016000","","107000000000067041","","2","1","1","4","30","","50","0","937245677",""<endrec>
"","203000000000014909","2016-12-07 14:19:51.120000","0","Maximum Deposit Account Transfer Value","","1","","1","0","0","203000000000014909","2016-12-07 14:20:00.220000","0","TC70113","Maximum Deposit Account Transfer Value","19034","Maximum Deposit Account Transfer Value","18014000","","0","","2","1","0","","30","","30","0","937245682",""<endrec>
"","203000000000014911","2016-12-08 04:45:30.406000","0","Maximum Customer Transfer Limit","","1","","1","0","0","203000000000014911","2016-12-08 04:53:19.724000","0","TC70000","Maximum Customer Transfer Value","2","Maximum Customer Transfer Limit","2000","","0","","2","0","0","","30","","50","0","937245693",""<endrec>
"0","203000000000014911","2016-12-08 04:53:11.720000","0","Maximum Customer Transfer Limit","","1","","1","0","0","203000000000010811","2018-01-23 15:07:41.736000","0","TC70000","Maximum Customer Transfer Value","2","Maximum Customer Transfer Limit","2000","","0","","2","0","0","","30","","50","0","937245696",""<endrec>
"0","203000000000014911","2016-12-08 05:18:51.516000","0","Maximum H/O Daily Credit","","1","","1","0","0","203000000000014911","2018-12-05 08:35:38.010000","0","TC70080","Maximum H/O Assistant Daily Credit","46088","Maximum H/O Daily Credit","2007000","","0","","2","1","1","4","30","","50","0","937245699",""<endrec>
"","203000000000010811","2016-12-12 05:59:14.672000","0","Minimum Agent deposit","","1","","1","0","0","203000000000014909","2016-12-14 12:38:00.927000","0","TC70000","Maximum Customer Transfer Value","47088","Minimum Agent deposit","37015000","","0","","2","1","0","","30","","50","0","937246663",""<endrec>
"","203000000000010811","2016-12-12 11:54:20.573000","0","","","1","","0","0","0","203000000000010811","2016-12-12 11:54:33.898000","0","TC70016","Maximum Daily H/O Float Account Debit Value","24073","Maximum Daily Deposit at Agent","20015000","","0","","2","1","1","4","20","","30","0","937247669",""<endrec>
"","203000000000010806","2016-12-14 08:58:41.300000","0","Maximum Agent Store Business Withdrawal Value","","1","","1","0","0","203000000000014909","2016-12-15 11:32:04.564000","0","TC70000","Maximum Customer Transfer Value","48089","Maximum Agent Store Business Withdrawal Value","38015000","","0","","2","1","0","","30","","50","0","937248692",""<endrec>
"","203000000000010811","2016-12-14 10:10:28.175000","0","Minimum Agent MMF to float transfer","","1","","1","0","0","203000000000014909","2016-12-15 10:24:26.765000","0","TC70000","Maximum Customer Transfer Value","48090","Minimum Agent MMF to float transfer","38016000","","0","","2","1","0","","30","","50","0","937248700",""<endrec>
"","203000000000010806","2016-12-14 12:17:37.002000","0","Minimum Agent float to MMF Transfer","","1","","1","0","0","203000000000014909","2017-01-04 13:52:49.710000","0","TC70000","Maximum Customer Transfer Value","48091","Minimum Agent float to MMF Transfer","38017000","","0","","2","1","0","","20","","50","0","937248718",""<endrec>
"","203000000000014909","2016-12-14 12:26:43.542000","0","Minimum Customer Deposit Value","","1","","1","0","0","203000000000014909","2016-12-14 12:26:51.932000","0","TC70028","Minimum Customer Deposit Value","28","Minimum Customer Deposit Value","30000","","0","","2","0","0","","30","","30","0","937248721",""<endrec>
"","203000000000014909","2016-12-14 12:37:51.351000","0","Minimum Agent deposit","","1","","1","0","0","203000000000014909","2016-12-14 12:38:00.931000","0","TC70000","Maximum Customer Transfer Value","47088","Minimum Agent deposit","37015000","","0","","2","1","0","","30","","30","0","937248725",""<endrec>
"0","203000000000014909","2016-12-14 14:59:33.372000","0","Minimum H/O MMF Account Transfer Value","","1","","1","0","0","203000000000018910","2018-03-16 09:55:11.732000","0","TC70022","Minimum H/O MMF Account Transfer Value","22","Minimum H/O MMF Account Transfer Value","24000","","0","","2","0","0","","30","","50","0","937248742",""<endrec>
"0","203000000000016349","2016-12-15 08:30:36.993000","0","Minimum Organization Transfer Limit","","1","","1","0","0","203000000000044008","2019-09-24 11:51:04.371000","0","TC70001","Minimum Customer Transfer Value","49089","Minimum Organization Transfer Limit","25000","","0","","2","0","0","","30","","60","0","937249705",""<endrec>
"","203000000000014909","2016-12-15 09:09:20.494000","0","Maximum Customer Pay Utility Transaction Value","","1","","1","0","0","203000000000014909","2016-12-27 09:45:31.153000","0","TC70041","Maximum Customer Pay Utility Transaction Value","1014","Maximum Customer Pay Utility Transaction Value","1014000","","0","","2","0","0","","30","","50","0","937249708",""<endrec>
"","203000000000014909","2016-12-15 09:36:40.142000","0","Minimum Customer Pay Utility Transaction Value","","1","","1","0","0","203000000000014909","2016-12-15 09:36:48.588000","0","TC70042","Minimum Customer Pay Utility Transaction Value","1015","Minimum Customer Pay Utility Transaction Value","1015000","","0","","2","0","0","","20","","30","0","937249713",""<endrec>
"0","203000000000014909","2016-12-15 09:56:15.864000","0","Maximum Deposit Account Balance","","1","","1","0","0","203000000000014911","2018-12-27 12:23:35.310000","0","TC70111","Maximum Deposit Account Balance","19032","Maximum Deposit Account Balance","18012000","","0","","2","1","0","","30","","50","0","937249717",""<endrec>
"","203000000000016349","2016-12-15 10:23:51.652000","0","Maximum MMF Account Balance","","1","","1","0","0","203000000000017402","2016-12-29 08:47:25.848000","0","TC70039","Maximum Business MMF Account Balance","49090","Maximum MMF Account Balance","1012000","","0","","2","0","0","","30","","50","0","937249721",""<endrec>
"","203000000000014909","2016-12-15 10:24:16.804000","0","Minimum Agent MMF to float transfer","","1","","1","0","0","203000000000014909","2016-12-15 10:26:06.115000","0","TC70000","Maximum Customer Transfer Value","48090","Minimum Agent MMF to float transfer","38016000","","0","","2","1","0","","20","","50","0","937249722",""<endrec>
"","203000000000014909","2016-12-15 10:25:58.645000","0","Minimum Agent MMF to float transfer","","1","","1","0","0","203000000000014909","2016-12-15 10:26:06.121000","0","TC70000","Maximum Customer Transfer Value","48090","Minimum Agent MMF to float transfer","38016000","","0","","2","1","0","","10","","30","0","937249723",""<endrec>
"","203000000000014911","2016-12-15 10:47:41.082000","0","Maximum Business Customer Utility Daily Transfer","","1","","1","0","0","203000000000010811","2016-12-15 11:12:14.097000","0","TC70047","Maximum Business Customer Utility Daily Transfer","1020","Maximum Business Customer Utility Daily Transfer","1020000","","0","","2","1","1","4","30","","50","0","937249728",""<endrec>
"","203000000000010811","2016-12-15 11:12:04.609000","0","Maximum Business Customer Utility Daily Transfer","","1","","1","0","0","203000000000010811","2016-12-15 11:12:14.101000","0","TC70047","Maximum Business Customer Utility Daily Transfer","1020","Maximum Business Customer Utility Daily Transfer","1020000","","0","","2","1","1","4","20","","30","0","937249732",""<endrec>
"","203000000000014909","2016-12-15 11:31:52.945000","0","Maximum Agent Store Business Withdrawal Value","","1","","1","0","0","203000000000014909","2016-12-15 11:32:04.568000","0","TC70000","Maximum Customer Transfer Value","48089","Maximum Agent Store Business Withdrawal Value","38015000","","0","","2","1","0","","30","","30","0","937249735",""<endrec>
"0","203000000000014910","2016-12-15 14:41:56.692000","0","Maximum Daily Transfer for Send Money to registered customer( Reason type name is Customer Transfer)
maximum daily transfer for group","","1","","0","0","0","203000000000017402","2017-01-20 07:17:03.812000","0","TC70012","Maximum Daily Customer Debit Value","23072","Maximum Daily Transfer","14000","","0","","2","1","1","4","30","","50","0","937249756",""<endrec>
"","203000000000010806","2016-12-16 06:58:21.132000","0","Maximum Agent MMF to float transfer total amount","","1","","0","0","0","203000000000010806","2016-12-16 06:58:31.089000","0","TC70000","Maximum Customer Transfer Value","49091","Maximum Agent MMF to float transfer total amount","39015000","","0","","2","1","1","5","20","","30","0","937249763",""<endrec>
"","203000000000010806","2016-12-16 07:12:53.788000","0","Maximum cumulative daily MMF Account limit","","1","","0","0","0","203000000000017402","2016-12-29 06:31:46.323000","0","TC70000","Maximum Customer Transfer Value","49092","Maximum cumulative daily MMF Account limit","39016000","","0","","2","1","1","4","20","","50","0","937249768",""<endrec>
"","203000000000010811","2016-12-16 07:36:40.583000","0","Maximum cumulative Monthly MMF Account limit","","1","","0","0","0","203000000000010811","2016-12-16 07:36:49.315000","0","TC70000","Maximum Customer Transfer Value","49093","Maximum cumulative Monthly MMF Account limit","39017000","","0","","2","1","1","6","30","","30","0","937249772",""<endrec>
"","203000000000010806","2016-12-16 08:31:01.976000","0","Maximum Business Customer Utility weekly Transfer","","1","","1","0","0","203000000000010806","2016-12-16 08:31:12.167000","0","TC70047","Maximum Business Customer Utility Daily Transfer","49094","Maximum Business Customer Utility weekly Transfer","1020000","","0","","2","1","1","5","20","","30","0","937249783",""<endrec>
"","203000000000010806","2016-12-16 08:43:43.072000","0","Maximum Business Customer Utility monthly Transfer","","1","","0","0","0","203000000000010806","2016-12-16 08:43:55.603000","0","TC70047","Maximum Business Customer Utility Daily Transfer","49095","Maximum Business Customer Utility monthly Transfer","39019000","","0","","2","1","1","6","20","","30","0","937249788",""<endrec>
"","203000000000014911","2016-12-16 09:07:58.239000","0","Maximum Yearly Money In","","0","07","1","1","1","203000000000010811","2016-12-16 10:08:13.111000","1","TC70015","Maximum Yearly Money In","16","Maximum Yearly Money In","17000","","107000000000067041","","2","1","1","7","20","","50","0","937249796",""<endrec>
"","203000000000010811","2016-12-16 09:14:40.994000","0","Maximum cumulative Business Customer Daily","","1","","0","0","0","203000000000010811","2016-12-16 09:14:50.916000","0","TC70000","Maximum Customer Transfer Value","49096","Maximum cumulative Business Customer Daily","39020000","","0","","2","1","1","4","30","","30","0","937249798",""<endrec>
"","203000000000010806","2016-12-16 09:45:21.047000","0","Maximum C2B Utility Daily Credit","","1","","0","0","0","203000000000010806","2016-12-16 09:45:30.860000","0","TC70047","Maximum Business Customer Utility Daily Transfer","49097","Maximum C2B Utility Daily Credit","39021000","","0","","2","1","1","4","20","","30","0","937249804",""<endrec>
"","203000000000010806","2016-12-16 09:50:46.099000","0","Maximum C2B Utility Weekly Credit","","1","","0","0","0","203000000000010806","2016-12-16 09:53:39.878000","0","TC70047","Maximum Business Customer Utility Daily Transfer","49098","Maximum C2B Utility Weekly Credit","39022000","","0","","2","1","1","5","20","","30","0","937249807",""<endrec>
"","203000000000010806","2016-12-16 09:55:40.623000","0","Maximum C2B Utility monthly Credit","","1","","0","0","0","203000000000010806","2016-12-16 09:55:52.316000","0","TC70000","Maximum Customer Transfer Value","49099","Maximum C2B Utility monthly Credit","39023000","","0","","2","1","1","6","20","","30","0","937249810",""<endrec>
