CONVERTOR_ID,DATA_FORMAT,DATA_TYPE,GETTING_STRING,GETTING_TYPE,PARA_ID,SOURCE_PARA_CODE,VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"","","String","","SOURCE_GETTING","42356","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","VALUE_GETTING","42359","","vodafone"<endrec>
"","","String","","VALUE_GETTING","42360","","40090001"<endrec>
"","","String","","VALUE_GETTING","42361","","vodafone_123#!keyhd"<endrec>
"","","String","","VALUE_GETTING","42362","","voda_key_87526*"<endrec>
"","","String","","VALUE_GETTING","42363","","1"<endrec>
"","","String","","VALUE_GETTING","42364","",""<endrec>
"","","String","","VALUE_GETTING","42365","","GetShortBillpayProduct"<endrec>
"","","String","","VALUE_GETTING","42366","","false"<endrec>
"","","String","","SOURCE_GETTING","42386","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","42398","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.OperatorList.OrgOperator"" datatype=""List""><item name=""OrgShortCode"" source=""OrgShortCode""/><item name=""AuthenticationData"" source=""AuthenticationData""/><item name=""IdentityStatus"" source=""IdentityStatus""/><item name=""CreationDate"" source=""CreationDate""/><item name=""RoleData"" source=""RoleData""/><item name=""LanguageCode"" source=""LanguageCode""/><item name=""RuleProfileID"" source=""RuleProfileID""/><item name=""RuleProfileName"" source=""RuleProfileName""/></getting>","LIST_GETTING","42406","",""<endrec>
"","","","<getting source=""Result.ResultParameters.OperatorList.OrgOperator.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","42411","",""<endrec>
"","","","<getting source=""Result.ResultParameters.OperatorList.OrgOperator.RoleData.RoleItem"" datatype=""List""><item name=""RoleID"" source=""RoleID""/><item name=""RoleName"" source=""RoleName""/><item name=""EffectiveDate"" source=""EffectiveDate""/><item name=""ExpiryDate"" source=""ExpiryDate""/></getting>","LIST_GETTING","42413","",""<endrec>
"","","String","","SOURCE_GETTING","42428","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","42477","AccountID",""<endrec>
"","","String","","SOURCE_GETTING","42478","Amount",""<endrec>
"","","String","","SOURCE_GETTING","42479","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","42480","Opermsisdn",""<endrec>
"","","String","","SOURCE_GETTING","42481","Password",""<endrec>
"","","String","","SOURCE_GETTING","42482","TerminalID",""<endrec>
"","","String","","SOURCE_GETTING","42483","TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","42484","UserID",""<endrec>
"","","String","","SOURCE_GETTING","42486","AccountID",""<endrec>
"","","String","","SOURCE_GETTING","42487","Amount",""<endrec>
"","","String","","SOURCE_GETTING","42488","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","42489","Opermsisdn",""<endrec>
"","","String","","SOURCE_GETTING","42490","Password",""<endrec>
"","","String","","SOURCE_GETTING","42491","TerminalID",""<endrec>
"","","String","","SOURCE_GETTING","42492","TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","42493","UserID",""<endrec>
"","","String","","SOURCE_GETTING","42506","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","VALUE_GETTING","42811","","cps_test_CommandID"<endrec>
"","","String","","VALUE_GETTING","42812","","1.0"<endrec>
"","","String","","VALUE_GETTING","42813","","cps_test_LoginID"<endrec>
"","","String","","SOURCE_GETTING","42843","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","42845","Result.ResultParameters.O2CLinkResultData.SuccessNumber",""<endrec>
"","","String","","SOURCE_GETTING","42846","Result.ResultParameters.O2CLinkResultData.FailureNumber",""<endrec>
"","","String","","SOURCE_GETTING","42901","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","42902","Result.ResultParameters.VerificationResult",""<endrec>
"","","String","","SOURCE_GETTING","43218","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionListData.TransactionItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/><item name=""TransactionStatus"" source=""TransactionStatus""/><item name=""Currency"" source=""Currency""/><item name=""Amount"" source=""Amount""/><item name=""Details"" source=""Details""/><item name=""InitiatedTime"" source=""InitiatedTime""/></getting>","LIST_GETTING","43220","",""<endrec>
"","","String","","SOURCE_GETTING","43221","Result.ResultParameters.TransactionListData.NbrOfReturned",""<endrec>
"","","String","","SOURCE_GETTING","43222","Result.ResultParameters.TransactionListData.NbrOfTotal",""<endrec>
"","","String","","SOURCE_GETTING","43324","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","43326","Result.ResultParameters.TransactionDetail.ReceiptNumber",""<endrec>
"","","String","","SOURCE_GETTING","43327","Result.ResultParameters.TransactionDetail.TransactionType",""<endrec>
"","","String","","SOURCE_GETTING","43328","Result.ResultParameters.TransactionDetail.ReasonType",""<endrec>
"","","String","","SOURCE_GETTING","43329","Result.ResultParameters.TransactionDetail.Service",""<endrec>
"","","String","","SOURCE_GETTING","43330","Result.ResultParameters.TransactionDetail.Channel",""<endrec>
"","","String","","SOURCE_GETTING","43331","Result.ResultParameters.TransactionDetail.Amount",""<endrec>
"","","String","","SOURCE_GETTING","43332","Result.ResultParameters.TransactionDetail.Remark",""<endrec>
"","","String","","SOURCE_GETTING","43333","Result.ResultParameters.TransactionDetail.FailureDescription",""<endrec>
"","","String","","SOURCE_GETTING","43334","Result.ResultParameters.TransactionDetail.InitiatedTime",""<endrec>
"","","String","","SOURCE_GETTING","43335","Result.ResultParameters.TransactionDetail.FinalizedTime",""<endrec>
"","","String","","SOURCE_GETTING","43336","Result.ResultParameters.TransactionDetail.Currency",""<endrec>
"","","String","","SOURCE_GETTING","43337","Result.ResultParameters.TransactionDetail.TransactionStatus",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionDetail.AccountStatmentList.AccountStatementItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/><item name=""IdentityPublicName"" source=""IdentityPublicName""/><item name=""AccountType"" source=""AccountType""/><item name=""FundsType"" source=""FundsType""/><item name=""Currency"" source=""Currency""/><item name=""CompletionTime"" source=""CompletionTime""/><item name=""BalanceAmount"" source=""BalanceAmount""/><item name=""CurrentBalance"" source=""CurrentBalance""/><item name=""Details"" source=""Details""/><item name=""AccountNo"" source=""AccountNo""/></getting>","LIST_GETTING","43342","",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionDetail.AuditEventList.AuditEventItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/><item name=""IdentityPublicName"" source=""IdentityPublicName""/><item name=""EventType"" source=""EventType""/><item name=""EventTime"" source=""EventTime""/><item name=""Reason"" source=""Reason""/></getting>","LIST_GETTING","43343","",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionDetail.TransactionNoteList.TransactionNoteItem"" datatype=""List""><item name=""Key"" source=""Key""/><item name=""Value"" source=""Value""/></getting>","LIST_GETTING","43344","",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionDetail.LinkedTransactionList.TransactionItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/></getting>","LIST_GETTING","43345","",""<endrec>
"","","String","","SOURCE_GETTING","43372","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.AccountStatementListData.AccountStatementItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/><item name=""IdentityPublicName"" source=""IdentityPublicName""/><item name=""AccountType"" source=""AccountType""/><item name=""AccountNo"" source=""AccountNo""/><item name=""Currency"" source=""Currency""/><item name=""BalanceAmount"" source=""BalanceAmount""/><item name=""CurrentBalance"" source=""CurrentBalance""/><item name=""Details"" source=""Details""/><item name=""CompletionTime"" source=""CompletionTime""/></getting>","LIST_GETTING","43374","",""<endrec>
"","","String","","SOURCE_GETTING","43375","Result.ResultParameters.AccountStatementListData.NbrOfReturned",""<endrec>
"","","String","","SOURCE_GETTING","43376","Result.ResultParameters.AccountStatementListData.NbrOfTotal",""<endrec>
"","","String","","SOURCE_GETTING","43432","Result.ResultParameters.BOCompletedTime",""<endrec>
"LogExternResultMsgConvertor","","STRING","","CONVERTOR_GETTING","43454","Result.ResultParameters.OriginalResultMsg",""<endrec>
"","","String","","SOURCE_GETTING","43589","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionListData.TransactionItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/><item name=""TransactionStatus"" source=""TransactionStatus""/><item name=""Currency"" source=""Currency""/><item name=""Amount"" source=""Amount""/><item name=""Details"" source=""Details""/><item name=""InitiatedTime"" source=""InitiatedTime""/></getting>","LIST_GETTING","43591","",""<endrec>
"","","String","","SOURCE_GETTING","43592","Result.ResultParameters.TransactionListData.NbrOfReturned",""<endrec>
"","","String","","SOURCE_GETTING","43593","Result.ResultParameters.TransactionListData.NbrOfTotal",""<endrec>
"","","String","","SOURCE_GETTING","43609","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.AccountStatementListData.AccountStatementItem"" datatype=""List""><item name=""ReceiptNumber"" source=""ReceiptNumber""/><item name=""IdentityPublicName"" source=""IdentityPublicName""/><item name=""AccountType"" source=""AccountType""/><item name=""AccountNo"" source=""AccountNo""/><item name=""Currency"" source=""Currency""/><item name=""BalanceAmount"" source=""BalanceAmount""/><item name=""CurrentBalance"" source=""CurrentBalance""/><item name=""Details"" source=""Details""/><item name=""CompletionTime"" source=""CompletionTime""/><item name=""ReasonType"" source=""ReasonType""/><item name=""Remark"" source=""Remark""/></getting>","LIST_GETTING","43611","",""<endrec>
"","","String","","SOURCE_GETTING","43612","Result.ResultParameters.AccountStatementListData.NbrOfReturned",""<endrec>
"","","String","","SOURCE_GETTING","43613","Result.ResultParameters.AccountStatementListData.NbrOfTotal",""<endrec>
"","","String","","SOURCE_GETTING","43771","Result.ResultParameters.DefaultOperatorID",""<endrec>
"","","String","","SOURCE_GETTING","450689","Result.ResultParameters.TransferAmount",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransferorPointLogList.PointLog"" datatype=""List""><item name=""PointLogID"" source=""PointLogID""/><item name=""IdentityID"" source=""IdentityID""/><item name=""PointType"" source=""Alias""/><item name=""PointID"" source=""PointID""/><item name=""CreateTime"" source=""CreateTime""/><item name=""Amount"" source=""Amount""/><item name=""BeforeBalance"" source=""BeforeBalance""/><item name=""AfterBalance"" source=""AfterBalance""/><item name=""ChangeType"" source=""ChangeType""/><item name=""Remark"" source=""Remark""/><item name=""ChangeReason"" source=""ChangeReason""/><item name=""InitiatorID"" source=""InitiatorID""/><item name=""InitiatorIdentityType"" source=""InitiatorIdentityType""/><item name=""OrderID"" source=""OrderID""/><item name=""TransactionID"" source=""TransactionID""/><item name=""EventType"" source=""EventTypeAlias""/></getting>","LIST_GETTING","450692","",""<endrec>
"","","String","","","450778","",""<endrec>
"","","String","","SOURCE_GETTING","450779","Result.ResultParameters.CreditBalance",""<endrec>
"","","String","","SOURCE_GETTING","450780","Result.ResultParameters.DebitBalance",""<endrec>
"","","String","","SOURCE_GETTING","451011","Result.ResultParameters.currency",""<endrec>
"","","String","","SOURCE_GETTING","451012","Result.TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","451013","Result.ResultParameters.debt",""<endrec>
"","","String","","SOURCE_GETTING","451014","Result.ResultParameters.dueDate",""<endrec>
"","","String","","SOURCE_GETTING","451015","Result.ResultParameters.OverDraftAmount",""<endrec>
"","","String","","SOURCE_GETTING","451016","Result.ResultParameters.accessFee",""<endrec>
"","","String","","SOURCE_GETTING","451017","Result.ResultParameters.interestRate",""<endrec>
"","","String","","SOURCE_GETTING","451018","Result.ResultParameters.TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","451019","Result.ResultParameters.MMBalance",""<endrec>
"","","String","","SOURCE_GETTING","451020","Result.ResultParameters.Charge",""<endrec>
"","","String","","SOURCE_GETTING","451021","Result.ResultParameters.balance",""<endrec>
"","","String","","SOURCE_GETTING","451432","Result.ResultParameters.TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","452323","Result.ResultParameters.channelSessionID",""<endrec>
"","","String","","SOURCE_GETTING","452325","Result.ResultParameters.channelSessionID",""<endrec>
"","","String","","SOURCE_GETTING","452836","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","452921","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","453254","Result.ResultParameters.IsExist",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankCardLookupList.BankCardLookup"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""AccountNumber"" source=""AccountNumber""/>
</getting>","LIST_GETTING","453284","",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankAccountList.BankAccount"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""CardType"" source=""CardType""/>
<item name=""AccountNumber"" source=""NotMaskAccountNumber""/>
<item name=""CardSequenceNumber"" source=""CardSequenceNumber""/>
<item name=""ExpiredDate"" source=""ExpiredDate""/>
</getting>","LIST_GETTING","453317","",""<endrec>
"","","String","","SOURCE_GETTING","453321","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","453325","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankAccountList.BankAccount"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""CardType"" source=""CardType""/>
<item name=""AccountNumber"" source=""NotMaskAccountNumber""/>
<item name=""CardSequenceNumber"" source=""CardSequenceNumber""/>
<item name=""ExpiredDate"" source=""ExpiredDate""/>
</getting>","LIST_GETTING","453329","",""<endrec>
"","","String","","SOURCE_GETTING","453344","Result.ResultParameters.currency",""<endrec>
"","","String","","SOURCE_GETTING","453345","Result.ResultParameters.orderID",""<endrec>
"","","String","","SOURCE_GETTING","453346","Result.ResultParameters.debt",""<endrec>
"","","String","","SOURCE_GETTING","453347","Result.ResultParameters.dueDate",""<endrec>
"","","String","","SOURCE_GETTING","453348","Result.ResultParameters.useODAmount",""<endrec>
"","","String","","SOURCE_GETTING","453349","Result.ResultParameters.accessFee",""<endrec>
"","","String","","SOURCE_GETTING","453350","Result.ResultParameters.interestRate",""<endrec>
"","","String","","SOURCE_GETTING","453351","Result.ResultParameters.TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","453353","Result.ResultParameters.channelSessionID",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankCardLookupList.BankCardLookup"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""AccountNumber"" source=""AccountNumber""/>
</getting>","LIST_GETTING","453357","",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankCardLookupList.BankCardLookup"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""AccountNumber"" source=""AccountNumber""/>
</getting>","LIST_GETTING","453365","",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankAccountList.BankAccount"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""AccountNumber"" source=""AccountNumber""/>
</getting>","LIST_GETTING","453391","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.FXRateList.FXRate"" datatype=""List""><item name=""ForeignCurrency"" source=""ForeignCurrency""/><item name=""BuyRate"" source=""BuyRate""/><item name=""SellRate"" source=""SellRate""/><item name=""ExpirationDate"" source=""ExpirationDate""/></getting>","LIST_GETTING","453408","",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankAccountList.BankAccount"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""AccountNumber"" source=""AccountNumber""/>
</getting>","LIST_GETTING","453412","",""<endrec>
"","","","<getting source=""Result.ResultParameters.BankAccountList.BankAccount"" datatype=""List"">
<item name=""BankCardId"" source=""BankCardId""/>
<item name=""AccountName"" source=""AccountName""/>
<item name=""EffectiveDate"" source=""EffectiveDate""/>
<item name=""CreateOperId"" source=""CreateOperId""/>
<item name=""CreateTime"" source=""CreateTime""/>
<item name=""OrgOrBank"" source=""OrgOrBank""/>
<item name=""BankId"" source=""BankId""/>
<item name=""BankName"" source=""BankName""/>
<item name=""BankBranchName"" source=""BankBranchName""/>
<item name=""BankShortCode"" source=""BankShortCode""/>
<item name=""BankBranchId"" source=""BankBranchId""/>
<item name=""AccountNumber"" source=""AccountNumber""/>
</getting>","LIST_GETTING","453416","",""<endrec>
"","","String","","SOURCE_GETTING","453420","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","453424","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.OperatorList.OrgOperator"" datatype=""List""><item name=""OrgShortCode"" source=""OrgShortCode""/><item name=""AuthenticationData"" source=""AuthenticationData""/><item name=""IdentityStatus"" source=""IdentityStatus""/><item name=""OperatorFirstName"" source=""OperatorFirstName""/><item name=""OperatorLastName"" source=""OperatorLastName""/><item name=""CreationDate"" source=""CreationDate""/><item name=""RoleData"" source=""RoleData""/><item name=""LanguageCode"" source=""LanguageCode""/><item name=""RuleProfileID"" source=""RuleProfileID""/><item name=""RuleProfileName"" source=""RuleProfileName""/></getting>","LIST_GETTING","453426","",""<endrec>
"","","","<getting source=""Result.ResultParameters.OperatorList.OrgOperator.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","453428","",""<endrec>
"","","","<getting source=""Result.ResultParameters.OperatorList.OrgOperator.RoleData.RoleItem"" datatype=""List""><item name=""RoleID"" source=""RoleID""/><item name=""RoleName"" source=""RoleName""/><item name=""EffectiveDate"" source=""EffectiveDate""/><item name=""ExpiryDate"" source=""ExpiryDate""/></getting>","LIST_GETTING","453430","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.ReminderScheduleInfo.ReminderScheduleInfo"" datatype=""List""><item name=""ServiceForInitiateTransaction"" source=""ServiceForInitiateTransaction""/><item name=""Currency"" source=""Currency""/><item name=""Amount"" source=""Amount""/><item name=""PrimaryParty.IdentifierType"" source=""PrimaryParty.IdentifierType""/><item name=""PrimaryParty.Identifier"" source=""PrimaryParty.Identifier""/><item name=""PrimaryParty.ShortCode"" source=""PrimaryParty.ShortCode""/><item name=""ReceiverParty.IdentifierType"" source=""ReceiverParty.IdentifierType""/><item name=""ReceiverParty.Identifier"" source=""ReceiverParty.Identifier""/><item name=""ReceiverParty.ShortCode"" source=""ReceiverParty.ShortCode""/><item name=""ReminderScheduleName"" source=""ReminderScheduleName""/><item name=""FirstPaymentReminderDate"" source=""FirstPaymentReminderDate""/><item name=""IssuePaymentReminderUntil"" source=""IssuePaymentReminderUntil""/><item name=""Frequency"" source=""Frequency""/><item name=""FreeText"" source=""FreeText""/><item name=""ExtraParameter"" source=""ExtraParameter""/><item name=""NeedConfirmation"" source=""NeedConfirmation""/><item name=""SendPreWarning"" source=""SendPreWarning""/><item name=""PreWarningPeriod"" source=""PreWarningPeriod""/><item name=""ReminderScheduleID"" source=""ReminderScheduleID""/></getting>","LIST_GETTING","453918","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.ReminderScheduleInfo.ReminderScheduleInfo"" datatype=""List""><item name=""ServiceForInitiateTransaction"" source=""ServiceForInitiateTransaction""/><item name=""Currency"" source=""Currency""/><item name=""Amount"" source=""Amount""/><item name=""PrimaryParty.IdentifierType"" source=""PrimaryParty.IdentifierType""/><item name=""PrimaryParty.Identifier"" source=""PrimaryParty.Identifier""/><item name=""PrimaryParty.ShortCode"" source=""PrimaryParty.ShortCode""/><item name=""ReceiverParty.IdentifierType"" source=""ReceiverParty.IdentifierType""/><item name=""ReceiverParty.Identifier"" source=""ReceiverParty.Identifier""/><item name=""ReceiverParty.ShortCode"" source=""ReceiverParty.ShortCode""/><item name=""ReminderScheduleName"" source=""ReminderScheduleName""/><item name=""FirstPaymentReminderDate"" source=""FirstPaymentReminderDate""/><item name=""IssuePaymentReminderUntil"" source=""IssuePaymentReminderUntil""/><item name=""Frequency"" source=""Frequency""/><item name=""FreeText"" source=""FreeText""/><item name=""ExtraParameter"" source=""ExtraParameter""/><item name=""NeedConfirmation"" source=""NeedConfirmation""/><item name=""SendPreWarning"" source=""SendPreWarning""/><item name=""PreWarningPeriod"" source=""PreWarningPeriod""/><item name=""ReminderScheduleID"" source=""ReminderScheduleID""/></getting>","LIST_GETTING","459721","",""<endrec>
"","","String","","SOURCE_GETTING","479145","OrderId",""<endrec>
"","","String","","SOURCE_GETTING","479146","Result.ResultParameters.Transaction Type",""<endrec>
"","","String","","SOURCE_GETTING","479147","Result.ResultParameters.Reason type",""<endrec>
"","","String","__target = MessageTemplateUtil.append(SourceMO.getWithExpr('Receiver_FirstName'), ' ', SourceMO.getWithExpr('Receiver_MiddleName'), ' ', SourceMO.getWithExpr('Receiver_LastName'));","SCRIPT_GETTING","479149","",""<endrec>
"","","String","","SOURCE_GETTING","479150","Result.ResultParameters.Receiver_FirstName",""<endrec>
"","","String","","SOURCE_GETTING","479151","Result.ResultParameters.Receiver_MiddleName",""<endrec>
"","","String","","SOURCE_GETTING","479152","Result.ResultParameters.Receiver_LastName",""<endrec>
"","","String","","SOURCE_GETTING","479154","Result.ResultParameters.Receiver_Address_Line1",""<endrec>
"","","String","","SOURCE_GETTING","479155","Result.ResultParameters.Receiver_Address_Street",""<endrec>
"","","String","","SOURCE_GETTING","479156","Result.ResultParameters.Receiver_Address_City",""<endrec>
"","","String","","SOURCE_GETTING","479157","Result.ResultParameters.Receiver_Address_ZIP",""<endrec>
"","","String","","SOURCE_GETTING","479158","Result.ResultParameters.Receiver_Address_State",""<endrec>
"","","String","","SOURCE_GETTING","479159","Result.ResultParameters.Receiver_Address_Country",""<endrec>
"","","String","","SOURCE_GETTING","479160","Result.ResultParameters.Receiver_MSISDN",""<endrec>
"","","String","","SOURCE_GETTING","479161","Result.ResultParameters.Receiver_Email",""<endrec>
"","","String","","SOURCE_GETTING","479162","Result.ResultParameters.Receiver_Nationality",""<endrec>
"","","String","","SOURCE_GETTING","479164","Result.ResultParameters.Receiver_ID_Type",""<endrec>
"","","String","","SOURCE_GETTING","479165","Result.ResultParameters.Receiver_ID_Number",""<endrec>
"","","String","","SOURCE_GETTING","479166","Result.ResultParameters.Receiver_ID_IssuedBy",""<endrec>
"","","String","","SOURCE_GETTING","479167","Result.ResultParameters.Receiver_ID_IssuedAt",""<endrec>
"","","String","","SOURCE_GETTING","479168","Result.ResultParameters.Receiver_ID_IssuedDate",""<endrec>
"","","String","","SOURCE_GETTING","479169","Result.ResultParameters.Receiver_ID_ExpiryDate",""<endrec>
"","","String","__target = MessageTemplateUtil.convertorString2Date(SourceMO.getWithExpr('Receiver_DateOfBirth'),'yyyyMMdd');","SCRIPT_GETTING","479170","",""<endrec>
"","","String","","SOURCE_GETTING","479171","Result.ResultParameters.Receiver_PlaceOfBirth",""<endrec>
"","","String","","SOURCE_GETTING","479172","Result.ResultParameters.Receiver_Occupation",""<endrec>
"","","String","","SOURCE_GETTING","479173","Result.ResultParameters.Receiver_UniqueReference",""<endrec>
"","","String","","SOURCE_GETTING","479174","Result.ResultParameters.Source_URI",""<endrec>
"","","String","__target = MessageTemplateUtil.append(SourceMO.getWithExpr('Sender_FirstName'), ' ', SourceMO.getWithExpr('Sender_MiddleName'), ' ', SourceMO.getWithExpr('Sender_LastName'));","SCRIPT_GETTING","479176","",""<endrec>
"","","String","","SOURCE_GETTING","479177","Result.ResultParameters.Sender_FirstName",""<endrec>
"","","String","","SOURCE_GETTING","479178","Result.ResultParameters.Sender_MiddleName",""<endrec>
"","","String","","SOURCE_GETTING","479179","Result.ResultParameters.Sender_LastName",""<endrec>
"","","String","","SOURCE_GETTING","479181","Result.ResultParameters.Sender_Address_Line1",""<endrec>
