CHANNELS,LOAD_DATA_TS,REASON_TYPE_UNIQUE_ID,TEMPLATE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"API","","937594825","BillPaymentWithConfirmation"<endrec>
"API","","937594826","BillPaymentWithConfirmation"<endrec>
"API","","937594828","BillPaymentWithConfirmation"<endrec>
"API","","937594829","BillPaymentWithConfirmation"<endrec>
"API","","937594845","BillPaymentWithConfirmation"<endrec>
"API","","937594846","BillPaymentWithConfirmation"<endrec>
"API","","937594851","BillPaymentWithConfirmation"<endrec>
"API","","937594853","DirectTransfer"<endrec>
"API","","937596759","DirectTransferWithAuthorized"<endrec>
"API","","937601819","DirectTransfer"<endrec>
"API","","937601820","DirectTransfer"<endrec>
"API","","937601821","DirectTransfer"<endrec>
"API","","937609798","QueryBalance"<endrec>
"API","","937612770","FSISavingsWithdraw"<endrec>
"API","","937619763","DirectTransferWithAuthorized"<endrec>
"API","","937619767","DirectTransferWithAuthorized"<endrec>
"API","","937641908","Transfer"<endrec>
"API","","937641909","Transfer"<endrec>
"API","","937641910","Transfer"<endrec>
"API","","937646780","IMTHomeSendCredit"<endrec>
"API","","937664834","BillPaymentWithConfirmation"<endrec>
"API","","937664853","IMTHomeSendValidation"<endrec>
"API","","937664901","IMTHomeSendValidation"<endrec>
"API","","937664902","IMTHomeSendValidation"<endrec>
"API","","937664907","IMTHomeSendValidation"<endrec>
"API","","937664909","IMTHomeSendValidation"<endrec>
"API","","937664910","IMTHomeSendValidation"<endrec>
"API","","937664911","IMTHomeSendValidation"<endrec>
"API","","937664912","IMTHomeSendValidation"<endrec>
"API","","937664913","IMTHomeSendValidation"<endrec>
"API","","937665073","IMTHomeSendCredit"<endrec>
"API","","937665141","FSIQueryEligibleCreditLimit"<endrec>
"API","","937698761","Transfer"<endrec>
"API|APP","","937430237","QueryBalance"<endrec>
"API|APP","","937470790","QueryBalance"<endrec>
"API|APP|STK|SYSTEM|USSD","","937514727","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937515792","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937515797","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937524732","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937524734","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937526728","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937532873","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937532874","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937532875","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937533736","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937535804","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937539852","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937539869","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937539948","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937540729","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937548739","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937566828","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937566833","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937585791","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937595805","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937607765","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937607766","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937607767","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937612772","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937612805","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937612806","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937619777","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664914","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664940","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664947","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664949","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664950","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664976","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664998","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937664999","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937665000","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937665001","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937665031","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937665033","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937683763","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937683772","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD","","937683775","Transfer"<endrec>
"API|APP|STK|SYSTEM|USSD","","937683868","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937430222","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937430236","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937432154","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937461517","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937461518","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937462505","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937462516","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937527737","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937527738","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937527742","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937528748","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937532870","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937532871","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937532872","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937532876","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937532927","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937533725","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937533808","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937533814","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937539750","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937539751","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937544810","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937595803","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937595804","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937607791","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937612804","AirTime"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937612910","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937664807","AirTime"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937664992","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937665059","AirTime"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937683768","VoucherIssuing"<endrec>
"API|APP|STK|SYSTEM|USSD|WEB","","937683777","AirTime"<endrec>
"API|APP|STK|USSD","","937430235","MiniStatement"<endrec>
"API|APP|STK|USSD","","937430249","QueryBalance"<endrec>
"API|APP|STK|USSD","","937447225","MiniStatement"<endrec>
"API|APP|STK|USSD","","937461463","QueryBalance"<endrec>
"API|APP|STK|USSD","","937462521","QueryBalance"<endrec>
"API|APP|STK|USSD","","937462522","QueryBalance"<endrec>
"API|APP|STK|USSD","","937462544","QueryBalance"<endrec>
"API|APP|STK|USSD","","937462545","QueryBalance"<endrec>
"API|APP|STK|USSD","","937465529","QueryBalance"<endrec>
"API|APP|STK|USSD","","937465535","QueryBalance"<endrec>
"API|APP|STK|USSD","","937467586","QueryBalance"<endrec>
"API|APP|STK|USSD","","937467613","QueryBalance"<endrec>
"API|APP|STK|USSD","","937469540","QueryBalance"<endrec>
"API|APP|STK|USSD","","937470791","QueryBalance"<endrec>
"API|APP|STK|USSD","","937470792","QueryBalance"<endrec>
"API|APP|STK|USSD","","937470795","QueryBalance"<endrec>
"API|APP|STK|USSD","","937470875","QueryBalance"<endrec>
"API|APP|STK|USSD","","937510076","QueryBalance"<endrec>
"API|APP|STK|USSD","","937510077","QueryBalance"<endrec>
"API|APP|STK|USSD","","937569766","QueryBalance"<endrec>
"API|APP|STK|USSD","","937569767","QueryBalance"<endrec>
"API|APP|STK|USSD","","937572768","QueryBalance"<endrec>
"API|APP|STK|USSD","","937612800","QueryBalance"<endrec>
"API|APP|STK|USSD","","937612801","QueryBalance"<endrec>
"API|APP|STK|USSD","","937612803","QueryBalance"<endrec>
"API|APP|STK|USSD","","937664973","MiniStatement"<endrec>
"API|APP|STK|USSD","","937664974","MiniStatement"<endrec>
"API|APP|STK|USSD","","937665043","QueryBalance"<endrec>
"API|APP|STK|USSD","","937665053","QueryBalance"<endrec>
"API|APP|STK|USSD","","937665054","QueryBalance"<endrec>
"API|APP|STK|USSD","","937683828","QueryBalance"<endrec>
"API|APP|STK|USSD","","937683846","QueryBalance"<endrec>
"API|APP|SYSTEM|USSD","","937462434","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937462500","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937465476","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937465486","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937465498","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937465503","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937466543","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937466589","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937466592","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937466597","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937468747","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937468748","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937469649","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937470591","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937473582","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937473583","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937475546","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937475547","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937475548","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937475557","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937475574","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937475620","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937478545","DirectTransferWithAuthorized"<endrec>
"API|APP|SYSTEM|USSD","","937490617","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937491607","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937492594","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937492617","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937493590","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937510449","Transfer"<endrec>
"API|APP|SYSTEM|USSD","","937514725","Transfer"<endrec>
"API|APP|SYSTEM|USSD|WEB","","937429141","VoucherIssuing"<endrec>
"API|APP|SYSTEM|WEB","","937495615","BulkBusinessProcess"<endrec>
"API|APP|SYSTEM|WEB","","937509779","BulkBusinessProcess"<endrec>
"API|APP|SYSTEM|WEB","","937509787","BulkBusinessProcess"<endrec>
"API|APP|WEB","","937495616","BulkBusinessProcess"<endrec>
"API|APP|WEB","","937619760","BulkBusinessProcess"<endrec>
"API|PGW|SMS|STK|SYSTEM|USSD|WEB","","937498788","DirectTransfer"<endrec>
"API|PGW|SMS|USSD","","937203561","VoucherIssuing"<endrec>
"API|PGW|SMS|USSD|WEB","","937219146","VoucherIssuing"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937214650","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937215621","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937216562","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937216563","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937216564","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937216565","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937216566","ReverseRequest"<endrec>
"API|PGW|STK|SYSTEM|USSD|WEB","","937217610","ReverseRequest"<endrec>
"API|PGW|STK|USSD|WEB","","937215676","Transfer"<endrec>
"API|SMS|STK|USSD|USSD_LIKE|USSD_SIGNALING","","937470584","QueryTransactionViaReceiptNo"<endrec>
"API|SMS|STK|USSD|USSD_LIKE|USSD_SIGNALING","","937470842","QueryTransactionViaReceiptNo"<endrec>
"API|SMS|USSD|WEB","","937707786","Transfer"<endrec>
"API|STK","","937173326","AirTime"<endrec>
"API|STK","","937174375","AirTime"<endrec>
"API|STK|SYSTEM","","937232598","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937235626","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937235627","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937359056","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937359057","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937360018","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937371580","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937371581","VoucherIssuing"<endrec>
"API|STK|SYSTEM","","937389568","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937178480","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937178556","BulkBusinessProcess"<endrec>
"API|STK|SYSTEM|USSD","","937178585","Off-net Bulk B2C Payment"<endrec>
"API|STK|SYSTEM|USSD","","937178600","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937178601","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937178666","Off-net Bulk B2C Payment"<endrec>
"API|STK|SYSTEM|USSD","","937178671","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937178672","Transfer"<endrec>
"API|STK|SYSTEM|USSD","","937181464","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937195544","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937195555","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937195562","BillPaymentWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937195564","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937195565","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937197591","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197592","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197634","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197636","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197675","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197676","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197687","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197709","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937197859","BillPayment"<endrec>
"API|STK|SYSTEM|USSD","","937198541","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937198571","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937198592","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937198593","VoucherIssuingWithConfirmation"<endrec>
"API|STK|SYSTEM|USSD","","937200564","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200568","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200574","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200575","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200576","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200577","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200584","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200585","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200586","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937200587","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937205553","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937205642","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937205645","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937205686","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937205693","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD","","937205695","DirectTransfer"<endrec>
"API|STK|SYSTEM|USSD","","937210602","BillPayment"<endrec>
"API|STK|SYSTEM|USSD","","937210607","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937210657","Voucher Issuing To Others"<endrec>
"API|STK|SYSTEM|USSD","","937210768","BillPayment"<endrec>
"API|STK|SYSTEM|USSD","","937210776","Off-net Bulk B2C Payment"<endrec>
"API|STK|SYSTEM|USSD","","937214648","ReverseRequest"<endrec>
"API|STK|SYSTEM|USSD","","937215687","BillPayment"<endrec>
"API|STK|SYSTEM|USSD","","937217772","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937218706","VoucherIssuing"<endrec>
"API|STK|SYSTEM|USSD","","937219055","Voucher Issuing To Others"<endrec>
