ENTITY_NAME,LANGUAGE,NAME,VARIABLE_NAME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"Issue School Dinner Voucher (3)","sw_KE","","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (4)","en","Issue School Dinner Voucher (4)","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (4)","en","Issue School Dinner Voucher (4)","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (4)","en","Issue School Dinner Voucher (4)","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (4)","en_KE","","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (4)","en_KE","","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (4)","en_KE","","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (4)","sw_KE","","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (4)","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (4)","sw_KE","","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (5)","en","Issue School Dinner Voucher (5)","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (5)","en","Issue School Dinner Voucher (5)","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (5)","en","Issue School Dinner Voucher (5)","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (5)","en_KE","","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (5)","en_KE","","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (5)","en_KE","","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (5)","sw_KE","","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (5)","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (5)","sw_KE","","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (6)","en","Issue School Dinner Voucher (6)","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (6)","en","Issue School Dinner Voucher (6)","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (6)","en","Issue School Dinner Voucher (6)","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (6)","en_KE","","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (6)","en_KE","","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (6)","en_KE","","SERVICE_NAME"<endrec>
"Issue School Dinner Voucher (6)","sw_KE","","REASON_TYPE_NAME"<endrec>
"Issue School Dinner Voucher (6)","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"Issue School Dinner Voucher (6)","sw_KE","","SERVICE_NAME"<endrec>
"IssuerVoucher","en","IssuerVoucher","VOUCHER_TYPE_NAME"<endrec>
"IssuerVoucher","en_KE","IssuerVoucher","VOUCHER_TYPE_NAME"<endrec>
"IssuerVoucher","sw_KE","IssuerVoucher","VOUCHER_TYPE_NAME"<endrec>
"JL_C2BWithConfirm","en","JL_C2BWithConfirm","REASON_TYPE_NAME"<endrec>
"JL_C2BWithConfirm","en","","SERVICE_DESCRIPTION"<endrec>
"JL_C2BWithConfirm","en","JL_C2BWithConfirm","SERVICE_NAME"<endrec>
"JL_C2BWithConfirm","en_KE","Salary Payment via API","REASON_TYPE_NAME"<endrec>
"JL_C2BWithConfirm","en_KE","","SERVICE_DESCRIPTION"<endrec>
"JL_C2BWithConfirm","en_KE","","SERVICE_NAME"<endrec>
"JL_C2BWithConfirm","sw_KE","","REASON_TYPE_NAME"<endrec>
"JL_C2BWithConfirm","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"JL_C2BWithConfirm","sw_KE","","SERVICE_NAME"<endrec>
"JW Open API ORG Operator Verify API","en","JW Open API ORG Operator Verify API","ROLE_DESCRIPTION"<endrec>
"JW Open API ORG Operator Verify API","en","JW Open API ORG Operator Verify API","ROLE_NAME"<endrec>
"JW Open API ORG Operator Verify API","en_KE","Balance Query ORG API","ROLE_DESCRIPTION"<endrec>
"JW Open API ORG Operator Verify API","en_KE","Balance Query ORG API","ROLE_NAME"<endrec>
"JW Open API ORG Operator Verify API","sw_KE","","ROLE_DESCRIPTION"<endrec>
"JW Open API ORG Operator Verify API","sw_KE","","ROLE_NAME"<endrec>
"JW OpenAPI Query ORG API","en","OpenAPI Query Org Info and KYC","ROLE_DESCRIPTION"<endrec>
"JW OpenAPI Query ORG API","en","OpenAPI Query Org Info and KYC","ROLE_NAME"<endrec>
"JW OpenAPI Query ORG API","en_KE","Balance Query ORG API","ROLE_DESCRIPTION"<endrec>
"JW OpenAPI Query ORG API","en_KE","Balance Query ORG API","ROLE_NAME"<endrec>
"JW OpenAPI Query ORG API","sw_KE","","ROLE_DESCRIPTION"<endrec>
"JW OpenAPI Query ORG API","sw_KE","","ROLE_NAME"<endrec>
"JW [Open API] Business to Business","en","JW [Open API] Business to Business","SERVICE_DESCRIPTION"<endrec>
"JW [Open API] Business to Business","en","JW [Open API] Business to Business","SERVICE_NAME"<endrec>
"JW [Open API] Business to Business","en_KE","Business Pay Bill","SERVICE_DESCRIPTION"<endrec>
"JW [Open API] Business to Business","en_KE","Business Pay Bill","SERVICE_NAME"<endrec>
"JW [Open API] Business to Business","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"JW [Open API] Business to Business","sw_KE","","SERVICE_NAME"<endrec>
"JW_Test_OpenAPI","en","","CHARGE_PROFILE_NAME"<endrec>
"JW_Test_OpenAPI","en_KE","","CHARGE_PROFILE_NAME"<endrec>
"JW_Test_OpenAPI","sw_KE","","CHARGE_PROFILE_NAME"<endrec>
"Journal Entry","en","","REASON_TYPE_NAME"<endrec>
"Journal Entry","en","","ROLE_DESCRIPTION"<endrec>
"Journal Entry","en","","ROLE_NAME"<endrec>
"Journal Entry","en_KE","Journal Entry","REASON_TYPE_NAME"<endrec>
"Journal Entry","en_KE","Journal Entry","ROLE_DESCRIPTION"<endrec>
"Journal Entry","en_KE","Journal Entry","ROLE_NAME"<endrec>
"Journal Entry","sw_KE","","REASON_TYPE_NAME"<endrec>
"Journal Entry","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Journal Entry","sw_KE","","ROLE_NAME"<endrec>
"Journal Entry Checker","en","Journal Entry Checker","ROLE_DESCRIPTION"<endrec>
"Journal Entry Checker","en","Journal Entry Checker","ROLE_NAME"<endrec>
"Journal Entry Checker","en_KE","Journal Entry Checker","ROLE_DESCRIPTION"<endrec>
"Journal Entry Checker","en_KE","Journal Entry Checker","ROLE_NAME"<endrec>
"Journal Entry Checker","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Journal Entry Checker","sw_KE","","ROLE_NAME"<endrec>
"Journal Entry Maker","en","Journal Entry Maker","ROLE_DESCRIPTION"<endrec>
"Journal Entry Maker","en","Journal Entry Maker","ROLE_NAME"<endrec>
"Journal Entry Maker","en_KE","Journal Entry Maker","ROLE_DESCRIPTION"<endrec>
"Journal Entry Maker","en_KE","Journal Entry Maker","ROLE_NAME"<endrec>
"Journal Entry Maker","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Journal Entry Maker","sw_KE","","ROLE_NAME"<endrec>
"Journal Entry Transaction","en_KE","Journal Entry Transaction","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Journal Entry Transaction","en_KE","Journal Entry Transaction","TRANSACTION_TYPE_NAME"<endrec>
"Journal Entry Transaction","sw_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Journal Entry Transaction","sw_KE","","TRANSACTION_TYPE_NAME"<endrec>
"KPLC Tariff","en","","CHARGE_PROFILE_NAME"<endrec>
"KPLC Tariff","en_KE","","CHARGE_PROFILE_NAME"<endrec>
"KPLC Tariff","sw_KE","","CHARGE_PROFILE_NAME"<endrec>
"KRA PIN Certificate","en_KE","KRA PIN Certificate","KYC_FIELD_NAME"<endrec>
"KRA PIN Certificate","en_KE","","KYC_FIELD_VALIDATION_DESCRIPTION"<endrec>
"KRA PIN Certificate Number","en_KE","KRA PIN Certificate Number","KYC_FIELD_NAME"<endrec>
"KRA PIN Certificate Number","en_KE","","KYC_FIELD_VALIDATION_DESCRIPTION"<endrec>
"KRA PIN Certificate Number","sw_KE","","KYC_FIELD_NAME"<endrec>
"KRA PIN Certificate Number","sw_KE","","KYC_FIELD_VALIDATION_DESCRIPTION"<endrec>
"KRA Special Tariff","en","","CHARGE_PROFILE_NAME"<endrec>
"KRA Special Tariff","en_KE","","CHARGE_PROFILE_NAME"<endrec>
"KRA Special Tariff","sw_KE","","CHARGE_PROFILE_NAME"<endrec>
"KT Business Pay Bill","en","","PRODUCT_DESCRIPTION"<endrec>
"KT Business Pay Bill","en","KT Business Pay Bill","PRODUCT_NAME"<endrec>
"KT Business Pay Bill","en","","SERVICE_DESCRIPTION"<endrec>
"KT Business Pay Bill","en","","SERVICE_NAME"<endrec>
"KT Business Pay Bill","en_KE","","PRODUCT_DESCRIPTION"<endrec>
"KT Business Pay Bill","en_KE","","PRODUCT_NAME"<endrec>
"KT Business Pay Bill","en_KE","Business Pay Bill","SERVICE_DESCRIPTION"<endrec>
"KT Business Pay Bill","en_KE","Business Pay Bill","SERVICE_NAME"<endrec>
"KT Business Pay Bill","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"KT Business Pay Bill","sw_KE","","PRODUCT_NAME"<endrec>
"KT Business Pay Bill","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"KT Business Pay Bill","sw_KE","","SERVICE_NAME"<endrec>
"KT Business Pay Bill via API","en","","REASON_TYPE_NAME"<endrec>
"KT Business Pay Bill via API","en_KE","Business Pay Bill via API","REASON_TYPE_NAME"<endrec>
"KT Business Pay Bill via API","sw_KE","","REASON_TYPE_NAME"<endrec>
"KT Merchant Manager","en","KT Merchant Manager","ROLE_DESCRIPTION"<endrec>
"KT Merchant Manager","en","KT Merchant Manager","ROLE_NAME"<endrec>
"KT Merchant Manager","en_KE","KT Merchant Manager","ROLE_DESCRIPTION"<endrec>
"KT Merchant Manager","en_KE","KT Merchant Manager","ROLE_NAME"<endrec>
"KT Merchant Manager","sw_KE","KT Merchant Manager","ROLE_DESCRIPTION"<endrec>
"KT Merchant Manager","sw_KE","KT Merchant Manager","ROLE_NAME"<endrec>
"KT Merchant Operator","en","KT Merchant Operator","ROLE_DESCRIPTION"<endrec>
"KT Merchant Operator","en","KT Merchant Operator","ROLE_NAME"<endrec>
"KT Merchant Operator","en_KE","KT Merchant Operator","ROLE_DESCRIPTION"<endrec>
"KT Merchant Operator","en_KE","KT Merchant Operator","ROLE_NAME"<endrec>
"KT Merchant Operator","sw_KE","KT Merchant Operator","ROLE_DESCRIPTION"<endrec>
"KT Merchant Operator","sw_KE","KT Merchant Operator","ROLE_NAME"<endrec>
"Kalindu_Test_Off-Net","en","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Kalindu_Test_Off-Net","en","","TRANSACTION_TYPE_NAME"<endrec>
"Kalindu_Test_Off-Net","en_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Kalindu_Test_Off-Net","en_KE","","TRANSACTION_TYPE_NAME"<endrec>
"Kalindu_Test_Off-Net","sw_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Kalindu_Test_Off-Net","sw_KE","","TRANSACTION_TYPE_NAME"<endrec>
"Kenya Charity Sweepstake Tariff","en","Kenya Charity Sweepstake Tariff","CHARGE_PROFILE_NAME"<endrec>
"Kenya Charity Sweepstake Tariff","en_KE","Kenya Charity Sweepstake Tariff","CHARGE_PROFILE_NAME"<endrec>
"Kenya Charity Sweepstake Tariff","sw_KE","Kenya Charity Sweepstake Tariff","CHARGE_PROFILE_NAME"<endrec>
"LNM Reversals Initiator","en","LNM Reversals Initiator","ROLE_DESCRIPTION"<endrec>
"LNM Reversals Initiator","en","LNM Reversals Initiator","ROLE_NAME"<endrec>
"LNM Reversals Initiator","en_KE","LNM Reversals Initiator","ROLE_DESCRIPTION"<endrec>
"LNM Reversals Initiator","en_KE","LNM Reversals Initiator","ROLE_NAME"<endrec>
"LNM Reversals Initiator","sw_KE","","ROLE_DESCRIPTION"<endrec>
"LNM Reversals Initiator","sw_KE","","ROLE_NAME"<endrec>
"Last Name","en","","KYC_FIELD_NAME"<endrec>
"Last Name","en","","KYC_FIELD_VALIDATION_DESCRIPTION"<endrec>
"Last Name","en","Last Name","SEGMENT_NAME"<endrec>
"Last Name","en_KE","Last Name","KYC_FIELD_NAME"<endrec>
"Last Name","en_KE","","KYC_FIELD_VALIDATION_DESCRIPTION"<endrec>
"Last Name","en_KE","Last Name","SEGMENT_NAME"<endrec>
"Last Name","sw_KE","","KYC_FIELD_NAME"<endrec>
"Last Name","sw_KE","","KYC_FIELD_VALIDATION_DESCRIPTION"<endrec>
"Last Name","sw_KE","Last Name","SEGMENT_NAME"<endrec>
"LimitRule 96","en","LimitRule 96","RULE_PROFILE_NAME"<endrec>
"LimitRule 96","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRule 96","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01234","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01234","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01234","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation012349","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation012349","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation012349","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0123498","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0123498","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0123498","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01234987","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01234987","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation01234987","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0167","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0167","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation0167","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation101","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation101","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation101","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation1012","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation1012","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation1012","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation10123","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation10123","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation10123","sw_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation101234","en","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation101234","en_KE","","RULE_PROFILE_NAME"<endrec>
"LimitRuleProfileAutomation101234","sw_KE","","RULE_PROFILE_NAME"<endrec>
"Line 100 CCR","en_KE","Line 100 CCR","ROLE_DESCRIPTION"<endrec>
"Line 100 CCR","en_KE","Line 100 CCR","ROLE_NAME"<endrec>
"Line 100 CCR","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Line 100 CCR","sw_KE","","ROLE_NAME"<endrec>
"Lite Customer Product","en","Lite Customer Product","PRODUCT_DESCRIPTION"<endrec>
"Lite Customer Product","en","Lite Customer Product","PRODUCT_NAME"<endrec>
"Lite Customer Product","en_KE","Lite Customer Product","PRODUCT_DESCRIPTION"<endrec>
"Lite Customer Product","en_KE","Lite Customer Product","PRODUCT_NAME"<endrec>
"Lite Customer Product","sw_KE","Lite Customer Product","PRODUCT_DESCRIPTION"<endrec>
"Lite Customer Product","sw_KE","Lite Customer Product","PRODUCT_NAME"<endrec>
"Lite Customer Rule Profile By Gary","en","","RULE_PROFILE_NAME"<endrec>
"Lite Customer Rule Profile By Gary","en_KE","","RULE_PROFILE_NAME"<endrec>
"Lite Customer Rule Profile By Gary","sw_KE","","RULE_PROFILE_NAME"<endrec>
"Lite Customer_IBM","en","","TRUST_LEVEL_NAME"<endrec>
"Lite Customer_IBM","en_KE","Lite Customer","TRUST_LEVEL_NAME"<endrec>
"Lite Customer_IBM","sw_KE","","TRUST_LEVEL_NAME"<endrec>
"Load Configurations","en","","ROLE_DESCRIPTION"<endrec>
"Load Configurations","en","","ROLE_NAME"<endrec>
"Load Configurations","en_KE","Load Configurations","ROLE_DESCRIPTION"<endrec>
"Load Configurations","en_KE","Load Configurations","ROLE_NAME"<endrec>
"Load Configurations","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Load Configurations","sw_KE","","ROLE_NAME"<endrec>
"Load Configurations Checker","en","Load Configurations Checker","ROLE_DESCRIPTION"<endrec>
"Load Configurations Checker","en","Load Configurations Checker","ROLE_NAME"<endrec>
"Load Configurations Checker","en_KE","Load Configurations Checker","ROLE_DESCRIPTION"<endrec>
"Load Configurations Checker","en_KE","Load Configurations Checker","ROLE_NAME"<endrec>
"Load Configurations Checker","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Load Configurations Checker","sw_KE","","ROLE_NAME"<endrec>
"Load Configurations Maker","en","Load Configurations Maker","ROLE_DESCRIPTION"<endrec>
"Load Configurations Maker","en","Load Configurations Maker","ROLE_NAME"<endrec>
"Load Configurations Maker","en_KE","Load Configurations Maker","ROLE_DESCRIPTION"<endrec>
"Load Configurations Maker","en_KE","Load Configurations Maker","ROLE_NAME"<endrec>
"Load Configurations Maker","sw_KE","","ROLE_DESCRIPTION"<endrec>
"Load Configurations Maker","sw_KE","","ROLE_NAME"<endrec>
"Loan Disbursment Account","en_KE","Loan Disbursment Account","ACCOUNT_TYPE_NAME"<endrec>
"Loan Disbursment Account","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loan Reapayment Account To Organization Settlement Account","en_KE","Loan Reapayment Account To Organization Settlement Account","REASON_TYPE_NAME"<endrec>
"Loan Reapayment Account To Organization Settlement Account","sw_KE","","REASON_TYPE_NAME"<endrec>
"Loan Repayment Account","en_KE","Loan Repayment Account","ACCOUNT_TYPE_NAME"<endrec>
"Loan Repayment Account","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loan Repayment Account To Organization Settlement Account","en_KE","Loan Repayment Account To Organization Settlement Account","REASON_TYPE_NAME"<endrec>
"Loan Repayment Account To Organization Settlement Account","sw_KE","","REASON_TYPE_NAME"<endrec>
"Lottery Tariff","en","","CHARGE_PROFILE_NAME"<endrec>
"Lottery Tariff","en_KE","Lottery Tariff","CHARGE_PROFILE_NAME"<endrec>
"Lottery Tariff","sw_KE","","CHARGE_PROFILE_NAME"<endrec>
"Loyalty Point Consumer Account","en","Loyalty Point Consumer Account","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Consumer Account","en_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Consumer Account","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account","en","Loyalty Point Provider Account","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account","en_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account 01","en","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account 01","en_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account 01","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account 02","en","Loyalty Point Provider Account 02","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account 02","en_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Provider Account 02","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"Loyalty Point Redeeem Reversal for Customer","en","Loyalty Point Redeeem Reversal for Customer","REASON_TYPE_NAME"<endrec>
"Loyalty Point Redeeem Reversal for Customer","en_KE","","REASON_TYPE_NAME"<endrec>
"Loyalty Point Redeeem Reversal for Customer","sw_KE","","REASON_TYPE_NAME"<endrec>
"Loyalty Point Redeem Reversal for Customer","en","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Loyalty Point Redeem Reversal for Customer","en","Loyalty Point Redeem Reversal for Customer","TRANSACTION_TYPE_NAME"<endrec>
"Loyalty Point Redeem Reversal for Customer","en_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Loyalty Point Redeem Reversal for Customer","en_KE","Loyalty Point Redeem Reversal for Customer","TRANSACTION_TYPE_NAME"<endrec>
"Loyalty Point Redeem Reversal for Customer","sw_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Loyalty Point Redeem Reversal for Customer","sw_KE","Loyalty Point Redeem Reversal for Customer","TRANSACTION_TYPE_NAME"<endrec>
"Loyalty Redeem Reversal for Customer","en","Loyalty Redeem Reversal for Customer","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Loyalty Redeem Reversal for Customer","en","Loyalty Redeem Reversal for Customer","TRANSACTION_TYPE_NAME"<endrec>
"Loyalty Redeem Reversal for Customer","en_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Loyalty Redeem Reversal for Customer","en_KE","","TRANSACTION_TYPE_NAME"<endrec>
"Loyalty Redeem Reversal for Customer","sw_KE","","TRANSACTION_TYPE_DESCRIPTION"<endrec>
"Loyalty Redeem Reversal for Customer","sw_KE","","TRANSACTION_TYPE_NAME"<endrec>
"M-KESHO Loan Link Type","en","","FSI_LINK_TYPE_NAME"<endrec>
"M-KESHO Loan Link Type","en_KE","M-KESHO Loan Link Type","FSI_LINK_TYPE_NAME"<endrec>
"M-KESHO Loan Link Type","sw_KE","","FSI_LINK_TYPE_NAME"<endrec>
"M-KESHO Savings Link Type","en_KE","M-KESHO Savings Link Type","FSI_LINK_TYPE_NAME"<endrec>
"M-KESHO Savings Link Type","sw_KE","","FSI_LINK_TYPE_NAME"<endrec>
"M-Kesho Customer Insurance Product","en_KE","M-Kesho Customer Insurance Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Insurance Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Loan Product","en_KE","M-Kesho Customer Loan Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Loan Product","en_KE","M-Kesho Customer Loan Product","PRODUCT_NAME"<endrec>
"M-Kesho Customer Loan Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Loan Product","sw_KE","","PRODUCT_NAME"<endrec>
"M-Kesho Customer Savings Product","en","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Savings Product","en","","PRODUCT_NAME"<endrec>
"M-Kesho Customer Savings Product","en_KE","M-Kesho Customer Savings Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Savings Product","en_KE","M-Kesho Customer Savings Product","PRODUCT_NAME"<endrec>
"M-Kesho Customer Savings Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Customer Savings Product","sw_KE","","PRODUCT_NAME"<endrec>
"M-Kesho Organization Product","en","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Organization Product","en","","PRODUCT_NAME"<endrec>
"M-Kesho Organization Product","en_KE","M-Kesho Organization Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Organization Product","en_KE","M-Kesho Organization Product","PRODUCT_NAME"<endrec>
"M-Kesho Organization Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Organization Product","sw_KE","","PRODUCT_NAME"<endrec>
"M-Kesho Provisioning Product","en","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Provisioning Product","en","","PRODUCT_NAME"<endrec>
"M-Kesho Provisioning Product","en_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Provisioning Product","en_KE","M-Kesho Provisioning Product","PRODUCT_NAME"<endrec>
"M-Kesho Provisioning Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho Provisioning Product","sw_KE","","PRODUCT_NAME"<endrec>
"M-Kesho Settlement","en","","SETTLEMENT_PROFILE_DESCRIPTION"<endrec>
"M-Kesho Settlement","en","","SETTLEMENT_PROFILE_NAME"<endrec>
"M-Kesho Settlement","en_KE","M-Kesho Settlement","SERVICE_DESCRIPTION"<endrec>
"M-Kesho Settlement","en_KE","M-Kesho Settlement","SERVICE_NAME"<endrec>
"M-Kesho Settlement","en_KE","M-Kesho Settlement","SETTLEMENT_PROFILE_DESCRIPTION"<endrec>
"M-Kesho Settlement","en_KE","","SETTLEMENT_PROFILE_NAME"<endrec>
"M-Kesho Settlement","sw_KE","","SERVICE_DESCRIPTION"<endrec>
"M-Kesho Settlement","sw_KE","","SERVICE_NAME"<endrec>
"M-Kesho Settlement","sw_KE","","SETTLEMENT_PROFILE_DESCRIPTION"<endrec>
"M-Kesho Settlement","sw_KE","","SETTLEMENT_PROFILE_NAME"<endrec>
"M-Kesho Test Link dependency","en","M-Kesho Test Link dependency","FSI_LINK_TYPE_NAME"<endrec>
"M-Kesho Test Link dependency","en_KE","","FSI_LINK_TYPE_NAME"<endrec>
"M-Kesho Test Link dependency","sw_KE","","FSI_LINK_TYPE_NAME"<endrec>
"M-Kesho link dependency test Product","en","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho link dependency test Product","en","M-Kesho link dependency test Product","PRODUCT_NAME"<endrec>
"M-Kesho link dependency test Product","en_KE","M-Kesho Customer Loan Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho link dependency test Product","en_KE","M-Kesho Customer Loan Product","PRODUCT_NAME"<endrec>
"M-Kesho link dependency test Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho link dependency test Product","sw_KE","","PRODUCT_NAME"<endrec>
"M-Kesho link dependency test provisioning Product","en","M-Kesho link dependency test provisioning Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho link dependency test provisioning Product","en","M-Kesho link dependency test provisioning Product","PRODUCT_NAME"<endrec>
"M-Kesho link dependency test provisioning Product","en_KE","M-Kesho Customer Loan Product","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho link dependency test provisioning Product","en_KE","M-Kesho Customer Loan Product","PRODUCT_NAME"<endrec>
"M-Kesho link dependency test provisioning Product","sw_KE","","PRODUCT_DESCRIPTION"<endrec>
"M-Kesho link dependency test provisioning Product","sw_KE","","PRODUCT_NAME"<endrec>
"M-PESA Account","en","","ACCOUNT_TYPE_NAME"<endrec>
"M-PESA Account","en_KE","","ACCOUNT_TYPE_NAME"<endrec>
"M-PESA Account","sw_KE","","ACCOUNT_TYPE_NAME"<endrec>
"M-PESA Airtime Commission Account","en","","ACCOUNT_TYPE_NAME"<endrec>
